,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
19,19.40759345,11.63640655,21.54639029,17.59222307,4.992379862,4.409842892,2.172692617,0.421529377,1.978358105,4.464573726,3.378372115,4.329972063
20,18.52899357,11.74238195,22.07784112,16.9367672,4.330122682,3.250277521,2.571090788,0.320773905,1.625688829,4.330894603,2.826888353,3.533152623
21,17.94980917,11.58478788,22.28710212,16.77356092,4.436223304,3.498186121,2.564328745,1.348458183,2.001911135,4.334463078,2.844806627,3.05336329
22,18.09848993,11.76334359,21.33265501,18.06646905,4.797121362,3.800743051,2.205812965,0.971173044,1.646306717,4.628509885,3.44335059,4.360918004
23,18.10838096,11.6625584,23.62137624,15.95877923,3.980544038,3.162702074,2.683344888,0.796053451,1.653669966,4.319016939,2.814183131,3.071341783
24,19.22580828,11.80891704,23.84983893,16.16234675,4.502146922,3.503644929,2.425838696,0.823437345,2.159911892,4.519750012,3.447676574,2.913465868
25,18.6211553,11.94076462,22.5976892,16.40502135,4.524391028,3.434785383,2.804620727,0.427435873,1.635070843,4.650570771,2.814307726,3.712302646
26,18.74941291,11.64513089,23.10103884,16.49797242,4.819813742,3.486529757,2.506183947,0.789399514,1.671561451,4.573578803,2.825641237,3.767408922
27,19.46642533,12.10910586,22.96446824,16.96593238,4.436962962,3.157283396,2.408697059,0.817157052,1.674390662,5.233845171,4.050744004,3.044819503
28,19.42045994,13.49453715,21.45110526,17.14460289,4.73075131,3.525919729,2.232928748,0.814427347,2.042053544,5.665472517,3.552319551,3.049691622
29,18.10608913,12.65114621,23.39182314,16.2223217,4.59108273,3.577461258,2.937899547,1.210509957,2.067612544,5.353691687,3.470898564,3.72566314
30,19.15859859,11.63704377,21.50124292,17.23515343,5.066338061,3.393380523,2.490592781,0.420677586,1.615629287,4.913108354,3.397854042,3.677656074
31,18.16682875,11.98407708,20.94951051,17.37000045,4.266096254,3.404530854,2.138391677,0.696826822,1.281432147,4.681959269,2.891642858,3.684379344
32,18.24253374,13.24023409,21.49017185,16.30513758,3.97426633,3.878541871,3.033611754,0.829714654,1.686563183,5.891249103,2.801457382,3.753780353
33,19.16483342,11.39762499,23.69622474,15.92573772,5.210908129,2.791009572,2.401594739,0.785150928,1.658897248,4.912707612,3.471918517,3.0806919
34,19.31894086,11.75153866,23.1637868,16.27635615,4.809760311,3.156318733,2.364155341,0.420366305,1.990907689,4.530548479,3.456294012,3.076582114
35,18.36587942,12.62484892,22.3396063,17.09509385,4.808182781,3.154999672,2.204107033,0.788303926,1.645537535,5.290609732,3.499425234,3.706428472
36,18.61351791,11.39833635,21.90903609,17.22134323,4.19740045,4.03254246,2.472836778,0.680233999,2.272418632,3.644139505,2.791348228,3.700644215
37,18.08232214,11.98403212,23.32654607,15.78319036,3.927455754,3.468343873,2.830611213,1.10305927,1.959435558,4.673632051,2.850295101,3.07023774
38,18.46871569,12.4083283,22.46766617,16.40581565,5.186342612,3.109371329,2.531302129,1.094635861,1.96896095,5.332996873,3.484216959,3.720567367
39,18.68230338,11.50541426,24.75293026,15.82275703,4.373030805,2.794222156,2.531896564,0.424382309,1.671245995,4.17905444,2.832364991,3.076551848
40,19.16069698,11.46345317,22.80125016,16.79870151,5.39287005,4.206570817,2.818258172,1.150964446,2.104626835,5.087709648,3.967956426,3.659231746
41,18.63290623,11.43064775,24.48886833,16.26668927,4.325152104,3.895106871,2.955967057,0.837450012,2.0848081,4.130996224,2.822829309,3.764368861
42,19.23498725,11.43505736,23.00779394,16.52507216,4.790347977,3.885901585,2.490555028,0.694044855,2.290136883,4.276760703,3.421148554,3.540192484
43,18.4814852,11.77498346,22.89287886,15.90995675,4.429062402,3.153716258,2.402559889,0.838213878,1.960418464,4.502224573,2.840953334,3.078134719
44,18.08868979,11.66085489,23.61618641,15.89552213,3.977983764,3.154867828,2.696799167,0.788454025,1.644830313,4.32103983,2.813314573,3.07136694
45,18.76577168,12.60039877,22.58587967,16.03281109,4.233344167,3.158344045,2.646738917,0.427867884,1.996678787,4.784954603,2.867797419,3.074634753
46,17.94404239,11.91399147,23.69206602,15.81758146,4.20171447,3.823504938,3.143212215,1.468825708,2.31578814,4.486815538,2.856753097,3.065004563
47,18.35885938,11.44031185,23.23976425,15.60205771,4.774932295,2.800947137,2.486415111,0.982857796,1.644728666,4.57095859,2.832570185,3.076013428
48,19.27540145,12.25531067,20.93400132,16.91059066,5.641507184,3.158836982,2.470620398,0.678606839,1.908279219,5.210276888,3.56804402,3.653521781
49,19.25390204,12.11856631,24.05349178,15.63562147,4.912162708,3.207028574,2.955328919,0.837450012,2.084169963,5.410576727,3.471501751,3.076290564
50,18.66212276,12.08549116,23.09856558,16.74855603,4.08235009,4.134862036,2.491030349,0.798409224,2.12710098,4.193182718,2.807523234,3.577786446
51,18.26808254,12.17404715,23.93794301,15.94064413,3.994432645,3.258552367,2.509494778,0.792549276,1.750835568,4.745704158,2.853139765,3.071531387
52,18.5904801,12.75147807,21.6176304,17.1680022,3.870762992,4.155632299,2.704226509,0.830013402,2.162474608,4.828386176,2.797961103,3.563183082
53,18.42503088,12.52827165,23.50637644,16.03300268,3.950014761,3.208661287,2.859998221,0.840914322,1.695838021,5.223348701,2.998471865,3.072700102
54,18.47557289,12.37827861,22.37361884,16.90458189,4.952413872,3.891108788,3.225006597,0.840160255,2.054432005,5.081729703,3.474531645,4.403395476
55,19.07700523,12.07883837,23.16897909,16.37367581,5.226928593,3.236573706,2.471218931,1.079658602,1.751259647,5.209291962,3.673332005,3.041633112
56,18.66168553,11.07740705,24.84232763,16.06914526,4.771224467,3.869209771,2.916642398,1.508515461,2.355278431,4.246230201,3.454694427,3.071019644
57,18.32881073,11.37599144,23.10390503,16.30867914,4.860549733,3.542971787,2.650496491,0.96780024,1.922595433,3.886207039,2.892787877,3.556376153
58,19.49528932,12.74808712,22.96892878,16.36424197,4.447423345,3.163647609,3.028455125,0.824558025,1.681406554,5.875117953,4.05177012,3.04404272
59,18.07679921,11.13547745,23.5998295,16.20784053,4.147592533,3.164133945,2.213602679,0.978962758,1.654096431,3.999046557,2.813054596,3.071964284
60,19.11567297,12.54904023,21.30094021,17.96027225,4.069422384,4.764030731,2.468785943,0.779302113,2.003727127,4.779483138,3.397771946,4.326493781
61,18.15328209,12.06240174,22.93777314,16.17063342,3.985837472,3.158948646,2.503631116,0.793615333,1.651231848,4.726662608,2.851120923,3.070026473
62,19.09155392,12.01130088,22.67884604,16.78143146,4.445169547,3.14862619,2.499890898,0.429052241,2.030358712,4.206667717,2.821761935,3.064761403
63,18.3325892,11.57736244,23.22063251,16.50661723,3.969443058,3.02860086,2.46721434,0.725537138,1.687469146,4.144306201,2.805245964,2.906782908
64,18.69178862,12.30659678,21.98147133,17.6731319,5.180158615,3.436946223,2.493623315,0.425685671,1.633076357,4.989027742,3.455898616,4.363300703
65,18.1529562,11.4865971,21.97210285,17.84169429,4.007075354,3.989466484,2.045002384,0.325926545,1.181166505,4.2163979,2.870861453,4.37025194
66,18.35364905,11.28675971,22.80309109,16.9193012,4.699068113,4.624734738,3.029671299,1.058984101,2.304601959,3.902557406,2.920658052,4.27607597
67,18.29092008,12.55608289,21.93860779,17.05180769,4.791026968,3.152200317,2.201089007,0.785285899,1.642519509,5.226215577,3.46029228,3.699947025
68,18.10827266,12.0067509,23.54283292,15.57006463,4.176518028,3.620422686,2.951690438,1.605698607,2.109274657,4.943605578,2.816832265,3.077950835
69,18.40021497,12.89269091,21.72637016,17.18181188,4.472848369,3.912790433,2.900563102,1.202208436,2.416455185,5.119237666,3.495406894,3.695612499
70,18.7986236,11.27320077,23.16363684,16.41090076,4.848259051,2.688868762,1.735574906,0.587418777,1.176128739,4.544369502,3.530915259,3.073770644
71,19.28036717,11.65090794,22.77899749,16.09508401,5.291919405,2.760181082,2.212482934,0.784108381,1.648675965,5.255074687,3.581273052,3.049809604
72,18.20093058,12.31314346,23.53160223,16.06858941,4.24540217,3.671746109,3.059782022,1.205641496,2.16059808,4.738527428,2.817633669,3.068435793
73,18.16911641,11.32573324,22.94161306,16.4036417,4.68899552,3.792152676,2.205759824,1.33479708,1.642009607,4.489532291,2.802454098,3.71658871
74,18.5627844,12.00315272,23.60783658,16.16577125,4.074016977,3.530717757,2.486744464,0.797260634,2.021685649,4.203678299,2.819309101,3.075222286
75,18.32959389,11.93183207,23.57590754,16.19480757,4.277360408,2.786993063,1.738417154,0.594372572,1.275151612,4.508734562,2.936149985,3.074088838
76,18.75370495,11.20792475,23.52917554,16.48103066,5.028437683,3.319428932,1.7450653,0.773055121,1.180986989,4.711733615,3.515966123,3.700689329
77,18.68957912,11.74923962,22.45511593,16.7828614,4.24337983,3.185587176,2.423492644,0.691229487,1.994648368,4.266791175,2.870166762,3.068448958
78,18.90961279,12.33670327,21.3022835,17.94253882,4.477755783,4.765694759,2.465718281,0.776271717,2.000688492,4.570720783,3.383416748,4.331196444
79,18.38201868,12.71772414,22.72889144,16.85845548,4.465881544,3.927573038,2.61868111,1.199978863,2.4181109,4.943623728,3.504551204,3.71032714
80,18.62816887,11.4517938,21.85246504,17.21849087,4.542101782,3.746501819,2.510248127,0.772892693,1.629268981,4.7284965,3.391222925,3.678562263
81,18.52593147,11.84448217,23.57406117,15.8451022,4.347373747,2.791287932,2.804813617,0.426148871,1.635078094,4.51514602,2.864797112,3.070092198
82,19.65021473,11.7985913,23.79449407,16.29315453,4.929842772,3.128754774,2.390074693,0.420366305,2.016827041,4.656601312,3.585037158,3.049018155
83,18.34165188,12.04231041,22.09355844,16.74798876,4.539613965,3.165777133,1.747281144,0.68442334,1.183474175,4.745961233,2.924122604,3.552478816
84,18.9895974,11.13034618,24.74698167,15.79075814,4.694582432,2.695317789,2.510206891,0.324903667,1.948100554,3.810793904,2.831673847,3.077126123
85,18.1405443,12.1186373,22.94925172,16.81949475,4.813397562,3.154578604,2.524530704,0.980414863,1.657297612,4.987494776,3.461097226,3.710891909
86,18.49589011,11.39756032,23.07025258,16.17926296,4.559531678,3.197987845,2.926595139,1.192524032,2.083158633,4.332171338,2.821466736,3.065393926
87,18.20594191,10.98673948,21.66522103,17.82354751,4.575166847,4.673978658,2.727887088,1.042656616,2.267190986,3.484690464,2.784650277,4.341647375
88,18.48143134,12.08938915,22.9524826,16.70124036,4.970193279,3.053114506,2.795501662,0.698730926,1.929374106,4.773515842,3.461097226,3.710891909
89,18.08293807,12.91259299,21.73114859,17.37638759,4.910568174,4.311061324,3.020140345,1.16599982,2.120956404,5.351380741,3.459878739,4.393687318
90,18.49856754,11.12085466,22.08645855,17.10255693,4.791400957,3.434681671,2.228059417,0.975680519,1.664309201,4.247521661,2.810485083,3.7181292
91,18.33923612,11.39137373,23.59204627,16.53976992,4.551551993,4.086755309,2.877619241,0.959393015,2.273792126,3.818811797,2.842067478,3.69647405
92,18.89990746,11.33144847,22.53700529,16.47796765,5.172438757,3.409416015,2.362064746,0.785150928,1.619367254,4.880657157,3.439868061,3.699098343
93,19.8647422,12.50607744,22.78516282,16.22425884,5.129713784,3.132576674,2.492415414,0.429052241,2.022883228,5.380243329,3.582945131,3.048711887
94,18.32290883,11.89061169,23.42964954,16.2687061,4.099060916,3.672602204,2.745779211,0.692441893,1.673986227,4.600013917,2.952749041,3.58334858
95,18.77258814,12.73862615,23.09365727,16.58772531,4.996896369,2.791278052,2.294531039,0.318444094,1.661432988,5.29575363,3.487956017,3.713074295
96,18.08113766,12.58411467,21.29675875,16.66688848,3.981058301,3.764697491,2.515133004,0.777777569,1.634153858,5.284719757,2.826881051,3.691873057
97,18.19012435,12.03479777,23.67189485,16.1394963,4.248427444,3.50751807,2.801620868,1.203721617,2.16741606,4.460468664,2.816712408,2.900838516
98,18.05790773,11.41351079,22.95603674,16.52403813,4.15704307,3.807910936,2.518402049,0.985654006,1.658792004,4.314085672,2.800343652,3.711428606
99,18.66898133,12.69433521,23.47891422,15.56856904,4.311189641,3.105176585,2.834637215,0.73786648,1.96850966,5.362039782,2.875889195,3.074022106
100,18.1363166,11.16513195,22.7629272,16.89523395,4.176882685,3.204344158,1.749509614,0.512816433,1.190003366,4.088237306,2.897354953,3.579549022
101,19.11599101,13.07500235,21.57723685,16.26218298,4.949341762,2.765730798,2.966415764,0.426154469,1.623645071,5.723859491,3.467650155,3.044529465
102,19.12126772,12.01917294,23.89935654,16.01300943,4.462920681,2.994118514,2.513128023,0.429519307,2.044196393,4.222897754,2.835771658,2.909786661
103,18.17855195,11.75999452,23.98956582,16.1334493,3.950286508,3.100221251,2.151309239,0.733330838,1.588145471,4.471174126,2.943811033,3.073602415
104,18.0421006,11.08175993,24.99433487,15.7418803,3.921955265,3.469800852,2.522927105,1.103142612,1.959763337,3.783886685,2.815073438,3.073370242
105,18.890073,11.69648521,21.5077085,17.2145081,5.002652661,3.29907582,2.045739132,0.586003019,1.175819369,4.97559723,3.465979751,3.683476954
106,18.14897815,11.19085318,21.6000425,17.38351005,4.427795257,3.335167286,1.741720031,0.778264845,1.182213783,4.062171528,2.876451758,3.713984125
107,18.64641996,11.69359365,22.9994233,16.21907355,4.736057944,3.524067163,2.118119858,0.871836497,1.554041547,5.183509779,3.408570122,3.53744187
108,18.65191486,12.29105558,20.97740528,17.93631657,5.161730411,3.432084976,2.499063029,0.420677586,1.624099535,4.968241644,3.452987331,4.361688676
109,18.3899491,13.35754548,22.64072971,16.22696334,4.617356426,3.139851405,3.044476438,0.836942357,1.799749396,5.911669475,3.475524138,3.544168023
110,18.30790735,11.72196681,23.14271362,17.02938133,4.473018662,3.770501944,2.474277507,0.800794148,1.756161152,4.229236582,2.90181579,3.574054229
111,18.26024426,11.18455805,23.35373806,16.4751546,4.094504021,3.500370695,2.439852444,1.193137514,1.997353089,3.913331724,2.801289907,3.070444933
112,18.71727981,11.39810334,22.27920316,16.73257932,4.583208229,4.441804885,3.091061288,0.660466515,2.315131667,4.009428089,2.786599979,4.38132679
113,18.21150484,12.0339627,22.800662,16.3746963,4.01229414,3.206964472,2.522672375,0.32729317,1.186930331,4.71897067,2.904696241,3.584624438
114,18.33509719,11.10270041,20.95488528,17.60685648,4.824563155,3.979851724,2.118291342,0.941512209,1.555950163,4.074431137,2.867591158,4.363226665
115,18.07219774,11.1340712,23.91586568,15.80186267,4.443317037,3.050625688,2.100316543,1.173031769,1.540810295,4.291866652,2.842536713,3.072685915
116,18.17642446,12.36730391,21.42301039,16.84100189,3.979746053,3.615918442,2.104798558,0.683575905,1.646238471,4.966196066,2.823702521,3.536149615
117,18.06379132,11.70962606,22.72766807,17.60050881,4.571484094,4.106917651,2.515645085,1.095860591,1.952481317,4.413350013,3.445369432,4.362323962
118,19.05941582,11.44652086,23.67120193,15.75771498,4.944046749,3.428647625,2.139660001,1.19158629,1.94169383,4.756747106,3.441523661,3.053604529
119,18.67628408,13.33820676,22.11706166,16.26065397,5.000682657,2.72767174,2.98925814,0.426487533,1.747440412,5.898993425,3.516178786,3.545466466
120,18.50641358,11.80915003,23.07490555,16.76736704,3.86482718,3.55220883,2.518721037,0.829274473,2.053691248,3.999227533,2.811699727,3.064707759
121,18.54536446,11.59423266,22.52314326,17.13230236,3.881157625,4.120602383,2.649749348,0.778679311,2.004133187,4.196762008,2.829135466,3.682659373
122,18.44923601,11.72372119,22.2548655,17.25851916,4.437504483,3.279389966,2.126487026,0.784448552,1.289165476,4.658631264,2.914453305,3.559645911
123,18.4855917,11.57361584,20.95837587,17.5909677,4.775509891,4.071894122,2.457373417,0.789399514,1.622750922,4.540630845,2.793525945,4.352773286
124,18.30058407,11.96960923,22.96284996,16.45790894,4.174715028,3.830916592,2.825891735,0.795381193,1.652229722,4.646419996,2.806175009,3.740488535
125,18.9615812,11.40324067,22.22537019,16.86112402,4.695704174,3.183543163,2.814818223,0.326768184,1.949808091,4.085499553,2.805295926,3.561728115
126,17.9186544,11.65555256,23.68797987,16.05765482,4.193023681,3.815697269,2.869958599,1.461831662,2.308594633,4.2278978,2.853415894,3.064190941
127,18.04105706,11.07644564,25.13268222,15.56772989,3.926048679,3.310204084,2.533270347,1.109402326,1.970106579,3.782665813,2.811864361,2.907513759
128,19.44393784,11.40570549,22.07835051,16.15552754,5.895460705,3.391713653,2.4690976,0.982857796,1.627411155,5.71131444,3.975616349,3.666779944
129,19.06823375,11.49227925,24.06492314,15.83441133,4.900456659,3.462076488,2.144841211,1.196767499,1.946875039,4.760136296,3.442222538,3.081852183
130,19.20480522,11.84535507,23.53412799,15.85129882,5.257778299,3.417535569,3.037197116,1.088471139,2.312308211,4.974348683,3.572707492,3.039389763
131,18.41295627,11.39530076,23.96001138,16.08134532,4.31897193,3.705347776,2.795896992,0.699126256,1.929769436,4.115613777,2.802362494,3.712933521
132,18.36086985,11.64552463,22.34918402,17.3146815,4.598484907,4.57472648,2.998237282,0.805734213,2.09684749,4.122002677,2.813206324,4.372809167
133,19.24394631,11.98107668,21.51996041,17.14679085,4.779338356,3.76519442,2.634064102,0.427867884,1.984003972,4.773073024,3.404228167,3.681485129
134,18.2577,12.48385758,23.07154832,15.76386316,3.993237151,3.100067444,2.832861718,0.798528554,1.759969939,5.054564666,2.849022918,2.906148758
135,18.30033454,11.72130201,22.33767719,17.57948681,4.727023787,4.578465269,2.472578515,1.065686673,1.751213912,4.221411884,2.89465749,4.38357041
136,18.68955037,12.33057039,22.30383721,16.54105939,4.216996247,4.132826607,2.859600973,0.790003568,2.377706666,4.576921084,2.834691568,3.695188229
137,19.90200774,12.00891761,21.47846411,16.94784313,5.805480839,3.282480728,2.759713099,0.325254043,1.894702967,5.271373641,3.993180448,3.662179821
138,18.11023083,12.67745122,21.47097238,16.92269834,4.809695464,3.578255659,2.438691514,0.876494193,1.559918128,5.547298962,3.455056229,4.235606294
139,18.20095231,11.4378051,23.9693883,16.56281172,3.986450227,3.824279193,2.276574702,0.684560321,1.64459665,4.002903981,2.806959427,3.74301527
140,18.33492228,11.93859843,22.58903763,16.53931768,4.548721931,4.087034225,2.877045182,0.959393015,2.273218066,4.365232236,2.84053206,3.696752966
141,19.33682907,11.68327026,22.78892703,15.87865405,5.528882413,2.668277316,2.118291342,0.956233015,1.555950163,5.289994322,3.673989908,3.051652256
142,18.67256554,11.47578213,22.95996902,16.78565249,4.16545705,3.547831621,2.59408133,0.836202793,2.390228928,3.701185706,2.853942469,3.06260442
143,19.14180023,12.75064414,21.28495865,17.60580833,4.681095247,4.099638273,2.188281356,0.769779955,1.997406152,4.968636902,3.442216445,3.668057558
144,18.27965949,12.67212338,21.70016806,18.30925959,5.695443905,3.609978756,2.566234657,1.157548168,2.110537826,5.122295532,4.07888836,4.29649372
145,18.35694671,11.78094333,22.95770992,16.61369483,4.063244328,4.202924319,2.497972257,0.991069864,2.024237449,4.187449485,2.811041001,3.744877047
146,18.22129318,12.14485304,22.95654371,16.55143354,3.991963776,3.923193889,2.504874742,0.787929241,1.746215533,4.724902099,2.802920788,3.740792945
147,18.18874395,12.31013906,22.92990289,15.60624305,4.266398072,3.147844568,2.580866315,0.978017786,1.637917805,5.152641577,2.840797605,3.072083798
148,18.37922945,11.66797372,21.29071436,17.83273919,4.899910393,3.666293352,2.47117317,0.682038167,1.913312167,4.377613896,3.410732725,4.290380484
149,18.41320561,11.80951333,20.97947388,17.68182059,5.486830997,3.339518296,2.118291342,0.945849912,1.555950163,4.748212818,3.541372839,4.376186347
150,18.1031346,11.4504027,22.95880866,16.59049798,4.161705672,3.838610367,2.519533543,0.9867855,1.659923498,4.319657052,2.805915031,3.740996544
151,18.44871483,12.28489167,23.14823579,16.14678209,4.159354972,3.204300038,2.545509503,0.835535495,1.69315201,4.945117409,2.812001495,3.073457703
152,19.73961337,11.68685691,23.27058316,15.63869393,5.77612711,2.767999274,2.675759161,0.789275545,1.65976188,5.767574624,4.03741715,3.050090521
153,18.64208264,11.70478396,21.99932603,16.72943154,4.816847019,3.716860841,2.660293706,1.149904016,1.747903028,5.134194108,3.398775004,3.539607701
154,18.33333379,11.37264845,22.76800012,17.09312386,4.189628725,3.198917751,1.743146457,0.324061888,1.184576959,4.100989601,2.897354953,3.579549022
155,18.82165651,12.54198307,21.90520843,17.27830256,5.153453522,4.27097555,2.717685707,1.294489004,2.302142051,4.97055087,3.54866761,3.646220406
156,18.78314604,11.21258946,22.7099553,17.08254353,4.619739821,3.169413207,1.743321917,0.323360679,1.183875749,4.556922717,3.541269328,3.550745688
157,18.65241571,12.07615273,23.30956004,16.49480316,4.095402421,3.153440439,2.121630346,0.429576561,1.642993158,4.30382098,2.916572557,3.074833248
158,17.99028683,11.16691543,23.32592676,17.06691477,4.253596955,4.262387575,2.567536337,1.158119891,2.112263237,3.651697236,2.80490685,3.707212642
159,18.26428718,11.03112553,22.44221566,16.7976265,4.567214762,4.200689221,2.490820822,1.050235292,1.928479643,4.007431753,2.79315058,4.217341104
160,18.50143402,11.74503171,23.56138408,15.83881707,4.5160393,2.690957087,2.099734034,0.503253582,1.535655723,4.608156738,2.863930082,3.072853172
161,18.79650276,11.69960048,23.47743448,16.93915152,4.830427467,3.957600195,2.851540663,0.806020556,2.134124299,4.150413951,2.826442641,3.757846437
162,18.1977014,11.37726251,23.91725927,16.71125121,4.424696969,4.428202789,2.714238203,1.300598961,2.29298945,3.815625538,2.828819186,3.697254396
163,18.63987183,12.29061366,22.75588922,15.91968777,4.355919049,2.787983773,2.707554939,0.419434941,1.660848851,4.944084226,2.827100749,3.073501968
164,18.28663466,11.95229169,22.08291182,16.83903901,4.175209246,3.64551011,2.82359957,0.789457822,1.650555939,4.62959667,2.789016069,3.561005424
165,18.52954018,11.52969317,23.07222022,16.87999149,4.097880014,3.549432244,2.253154715,1.117206686,2.047634963,3.761767101,2.914004639,3.066600846
166,18.39381363,12.08143955,21.97807449,16.92812662,5.432197118,3.485888361,2.488318848,0.982857796,1.646632403,5.217490843,3.479102438,4.40844846
167,19.56590416,11.99607477,24.07698162,16.43215561,4.917081531,3.563238864,2.241623968,0.823156452,2.04909602,4.781403536,3.451492886,3.079934395
168,18.10780795,12.06186017,23.74331451,16.89054663,4.591246804,4.26159187,2.939242924,1.211853334,2.068955921,4.769138394,3.46120789,4.403111859
169,18.48794077,12.53417844,21.46645581,17.96416692,4.537296603,4.119773671,2.484165617,0.791575982,2.121592695,4.639501874,3.450879548,4.218197546
170,18.43443771,12.41668258,22.95277761,17.11734469,4.826724121,3.24740758,2.509714156,0.792872266,1.750126588,4.993522816,3.461097226,3.710891909
171,19.08096573,12.52107616,22.95304269,16.20287915,4.903908541,3.177280399,2.90994212,0.837450012,2.038783164,5.211875117,3.46940902,3.046542388
172,18.40029147,12.31231271,23.51859093,16.25340351,4.445635729,3.670533795,2.874292766,1.20687908,2.159385766,4.753611381,2.817633669,3.068435793
173,19.0707579,12.90017061,20.98951688,17.76119421,5.584297578,3.407197365,2.666676203,0.419434941,1.619970115,5.561986009,4.059990193,4.339268624
174,18.64568363,11.99251698,21.30113832,17.71787522,4.756829762,4.408801002,2.503404781,0.970656738,1.643794735,4.890976361,3.378290778,4.327315941
175,19.1047088,12.15540166,22.52972805,17.04596516,5.535272815,2.778688908,2.491498122,0.424382309,1.630847553,5.399017711,4.053160929,3.691030798
176,18.72866561,11.76391212,22.83959086,16.35344518,4.359070519,2.623545083,2.612870763,0.320773905,1.667468804,4.31970787,2.815701621,2.906420185
177,19.55512816,11.78591308,23.28280361,15.90894669,5.44136997,2.661478751,2.216125597,0.601838349,1.174898894,5.623489061,4.128475536,3.046800359
178,18.94745023,13.00479661,22.49175248,16.00955582,4.21096906,3.56302446,2.921232783,0.84241301,2.432736186,5.227856166,2.899432949,3.075922833
179,18.60543084,12.43395201,22.76614358,16.24793114,4.154208049,3.054989712,1.916517241,0.60247062,1.541263742,4.622387433,2.930193512,3.078529536
180,18.36860772,11.51797871,20.95688405,18.17933933,4.143654862,4.338161059,1.738465582,0.58280993,1.540438957,3.765307827,2.867886357,4.362525667
181,18.41018975,12.39617952,22.93615836,16.19931459,3.883575431,3.524640297,2.481953287,0.792506723,2.016923498,4.591074817,2.856246892,3.073906976
182,19.71528352,11.3892677,23.26588115,15.88446687,5.773001171,2.760786316,2.39343602,0.785150928,1.650738529,5.474602085,4.036503303,3.050468644
183,18.34817788,12.06940098,24.15407262,15.91421686,3.970500034,3.195903056,2.315592361,0.723577981,1.683614309,4.621862273,2.812981887,3.075621473
184,18.16940676,11.32676419,22.95588469,16.69934794,4.437722568,3.822738596,2.206025999,1.153729809,1.643056052,4.267147601,2.809771355,3.746141926
185,19.66070228,12.14936029,23.48019471,16.61228314,4.447331881,3.685009582,2.541808914,1.119199272,2.341238704,4.995310843,4.149346121,2.913503709
186,18.36796025,11.45373045,23.10507678,16.67379299,4.603111523,3.752510139,2.819761363,0.805373615,2.108561873,3.941654225,2.816421238,3.547647103
187,18.35434553,12.73234856,21.35857889,17.89596013,5.380306964,3.942163938,2.204826278,1.061537263,1.74677751,5.197512488,3.562673349,4.40650379
