Label,Average Freq,Average ER
1,1.68E-06,-0.300609556
1,2.66E-06,0.785999488
1,3.55E-06,1.175974489
1,3.55E-06,0.544180078
1,1.68E-06,0.699390444
1,4.50E-06,0.51968451
1,4.50E-06,0.129567777
1,1.86E-06,#DIV/0!
1,4.52E-06,0.031654686
1,4.52E-06,1.603067905
1,2.66E-06,0.119332822
1,5.64E-06,#DIV/0!
1,4.53E-06,-0.578370313
1,3.53E-06,0.038426396
1,1.05E-06,-1.800609556
1,3.53E-06,1.199390444
1,2.68E-06,0.360354491
1,3.53E-06,1.388451129
1,3.52E-06,1.199390444
1,1.05E-06,#DIV/0!
1,2.67E-06,-1.439563573
1,3.96E-06,2.152835742
1,9.10E-06,-0.509963802
1,5.52E-06,-1.105708801
1,2.13E-06,0.714672011
1,3.13E-06,0.119332822
1,2.97E-06,-0.016672848
1,1.92E-05,1.304894393
1,1.47E-06,-1.040782423
1,3.55E-06,1.991871694
1,1.76E-06,-3.607964478
1,1.01E-05,0.940695979
1,2.92E-06,-0.78139627
1,1.35E-05,-0.413540187
1,2.17E-06,-0.94025489
1,1.05E-06,-0.800609556
1,1.76E-06,-1.162913473
1,4.78E-05,1.738302041
1,3.12E-06,0.275808402
1,1.19E-05,2.583438629
1,3.12E-06,0.699390444
1,1.00E-05,0.543193636
1,1.00E-05,2.200918332
1,1.86E-06,0.991871694
1,3.15E-06,0.491871694
1,2.86E-06,0.879567777
1,2.23E-06,0.959217577
1,2.27E-06,1.199390444
1,1.05E-06,#DIV/0!
1,3.14E-06,-0.53757515
1,2.14E-05,0.341069866
1,3.13E-06,0.785999488
1,1.47E-05,1.544343768
1,1.47E-05,0.185165883
1,3.55E-06,0.991871694
1,2.93E-06,-0.214000512
1,1.86E-06,0.991871694
1,1.76E-06,-1.162913473
1,3.00E-06,0.629567777
1,2.16E-06,-0.040782423
1,1.76E-06,-1.800609556
1,1.16E-05,1.775808402
1,2.93E-06,-0.270642179
1,1.02E-05,1.237807629
1,1.01E-05,0.157408054
1,2.91E-06,-0.800609556
1,3.13E-06,0.647653655
1,1.01E-05,1.369407281
1,1.05E-06,-1.385572057
1,1.18E-05,0.782426455
1,1.86E-06,-1.593090806
1,1.91E-05,-0.508128306
1,2.97E-06,-0.304959219
1,2.09E-06,1.199390444
1,2.98E-06,0.17000052
1,3.15E-06,1.360354491
1,9.79E-06,-0.324480516
1,2.24E-05,-0.008767884
1,5.10E-05,1.643662775
1,5.15E-05,0.103831202
1,5.20E-05,0.865096021
1,3.32E-06,-0.724608009
1,2.24E-05,0.58569814
1,1.45E-06,-0.300609556
1,1.53E-05,0.483327152
1,2.25E-05,0.54407134
1,1.74E-06,-0.040782423
1,2.97E-06,0.242992844
1,9.75E-06,2.068289653
1,2.28E-06,-0.341969656
1,1.85E-05,0.122130941
1,1.85E-05,0.509768729
1,2.17E-06,-0.474191598
1,3.15E-06,-0.639645509
1,1.45E-06,#DIV/0!
1,1.74E-06,0.452666155
1,1.20E-05,-0.771153325
1,2.27E-06,0.199390444
1,2.93E-06,-0.761952575
1,1.89E-05,1.681686385
1,3.15E-06,0.55974511
1,9.97E-06,0.34555239
1,2.27E-06,-0.800609556
1,3.15E-06,-0.266672848
1,2.86E-06,0.379567777
1,2.66E-05,0.937432873
1,1.86E-06,0.991871694
1,1.33E-05,0.062691155
1,2.95E-06,-0.44025489
1,3.05E-06,-0.270642179
1,2.19E-05,0.454065401
1,1.20E-05,-0.672863725
1,2.20E-05,1.898852352
1,9.86E-06,-0.220652082
1,2.16E-06,-0.040782423
1,1.57E-05,-0.188797874
1,3.00E-06,-0.352346345
1,3.13E-06,-0.352346345
1,1.03E-05,0.406909194
1,1.46E-05,-0.180160714
1,3.75E-05,0.725133717
1,2.91E-06,0.852226361
1,2.28E-06,-1.424689857
1,1.45E-06,-0.300609556
1,1.11E-05,1.871013848
1,1.86E-06,0.991871694
1,1.76E-06,0.199390444
1,2.90E-06,0.860354491
1,3.37E-06,-1.300609556
1,2.86E-06,1.175974489
1,1.06E-05,-0.443489977
1,1.45E-06,#DIV/0!
1,1.43E-05,-0.790386046
1,2.94E-06,-0.285327989
1,3.14E-06,1.784352945
1,1.06E-05,0.622281191
1,2.96E-06,-0.120238258
1,3.37E-06,#DIV/0!
1,1.45E-06,-0.300609556
1,3.05E-05,0.384226519
1,1.76E-06,-0.800609556
1,1.76E-06,#DIV/0!
1,1.38E-05,-0.60647668
1,3.44E-05,0.098094173
1,1.39E-05,1.628022426
1,1.74E-06,-0.603975512
1,1.39E-05,0.78113981
1,2.09E-06,-1.122537651
1,3.37E-06,0.114427943
1,2.90E-06,-0.332431449
1,1.09E-05,0.833013075
1,2.90E-06,1.860354491
1,3.08E-06,-0.352346345
1,2.94E-06,-0.839727356
1,2.90E-06,-0.332431449
1,3.09E-06,1.491871694
1,3.14E-06,1.784352945
1,3.06E-06,-0.093090806
1,2.13E-06,0.048005344
1,1.42E-05,0.386710065
1,3.06E-06,0.025808402
1,3.39E-05,2.924345321
1,1.45E-06,-0.885572057
1,2.86E-06,0.509307822
1,3.37E-06,-0.622537651
1,2.78E-05,0.289058609
1,2.80E-05,1.222990408
1,2.89E-05,0.491064265
1,2.13E-06,-1.823564604
1,1.76E-06,-1.800609556
1,3.55E-06,1.991871694
1,3.13E-06,-0.008128306
1,1.04E-05,1.665486281
1,4.24E-05,1.860275812
1,2.23E-06,-1.880667178
1,2.97E-06,0.991871694
1,1.04E-05,1.077781615
1,1.12E-05,0.470360546
1,1.47E-06,0.119332822
1,1.04E-05,1.668272304
1,1.03E-05,0.51968451
1,2.93E-06,1.119332822
1,1.03E-05,0.546211844
1,1.86E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.03E-05,1.503333853
1,2.13E-05,0.163170866
1,3.06E-06,-1.330056401
1,3.13E-06,0.05974511
1,1.22E-05,2.018105404
1,3.55E-06,1.991871694
1,3.08E-06,0.980986989
1,2.09E-06,1.199390444
1,1.05E-05,0.487180915
1,2.94E-06,-0.499946719
1,2.99E-05,1.119676308
1,1.05E-05,1.094523363
1,3.13E-06,0.025808402
1,2.23E-06,-0.040782423
1,1.13E-05,1.833013075
1,1.05E-06,-1.385572057
1,1.45E-05,0.11274507
1,1.13E-05,0.460049801
1,1.86E-06,#DIV/0!
1,1.86E-06,-0.593090806
1,2.16E-06,0.785999488
1,1.04E-05,-0.103887817
1,2.23E-06,-0.937308845
1,4.13E-05,1.331525758
1,1.05E-06,#DIV/0!
1,1.45E-06,-0.300609556
1,3.15E-06,#DIV/0!
1,3.25E-05,1.293193636
1,1.79E-05,-0.131411502
1,3.37E-06,1.699390444
1,1.63E-05,0.452136501
1,9.42E-06,-0.103653674
1,9.42E-06,1.144707611
1,2.17E-06,0.05974511
1,2.93E-06,2.104757507
1,2.93E-06,0.519795006
1,1.31E-05,0.386854364
1,1.62E-05,1.13803364
1,1.31E-05,0.722850968
1,2.28E-06,0.160272644
1,2.17E-06,0.991871694
1,2.17E-06,-0.593090806
1,3.10E-06,-1.040782423
1,1.74E-06,-1.993950513
1,9.41E-06,-0.030149741
1,1.76E-06,0.199390444
1,3.14E-06,0.784352945
1,9.18E-06,0.949950521
1,2.96E-06,1.199390444
1,1.31E-05,-0.517206784
1,1.31E-05,1.765339709
1,1.60E-05,1.833013075
1,2.96E-06,-0.120238258
1,2.09E-06,1.199390444
1,1.76E-06,-0.370432223
1,1.81E-05,0.979744079
1,1.47E-06,0.119332822
1,1.22E-05,0.571829168
1,1.82E-05,0.432816208
1,2.93E-06,2.104757507
1,1.27E-05,1.62561185
1,1.45E-06,#DIV/0!
1,1.85E-06,-0.146982156
1,9.31E-06,-1.089868285
1,7.24E-05,2.060000054
1,2.09E-06,1.199390444
1,2.13E-06,0.048005344
1,2.16E-06,-0.040782423
1,2.93E-06,-0.214000512
1,3.32E-06,1.860354491
1,9.34E-06,1.158437082
1,3.09E-06,0.626993875
1,2.13E-06,-1.146982156
1,3.09E-06,1.293660542
1,1.47E-06,-2.095285908
1,3.09E-06,-0.911242739
1,3.14E-06,0.784352945
1,3.01E-06,0.025808402
1,1.67E-05,1.154544655
1,3.01E-06,-0.593090806
1,1.21E-05,-0.304673621
1,9.24E-06,0.733327152
1,2.09E-06,#DIV/0!
1,1.30E-05,-0.073877521
1,1.05E-06,#DIV/0!
1,3.16E-06,1.186351177
1,1.76E-06,-0.800609556
1,3.37E-06,1.699390444
1,3.32E-06,-0.461573604
1,3.09E-06,-1.48031549
1,1.26E-05,1.867100033
1,2.95E-06,0.379567777
1,6.65E-05,2.724412369
1,1.22E-05,0.247712199
1,9.52E-06,-0.799576795
1,1.45E-06,-0.300609556
1,1.85E-06,-0.536957157
1,2.35E-05,0.027158399
1,1.76E-06,0.129567777
1,1.70E-05,0.543405734
1,1.71E-05,-0.469948328
1,3.09E-06,0.160272644
1,1.83E-05,1.019338744
1,1.74E-06,-0.040782423
1,2.09E-06,#DIV/0!
1,2.09E-06,-0.800609556
1,2.17E-06,#DIV/0!
1,6.51E-06,1.179069452
1,2.08E-06,#DIV/0!
1,1.45E-06,-1.300609556
1,3.05E-06,0.591011988
1,1.70E-05,0.733327152
1,1.76E-06,0.199390444
1,3.14E-06,0.784352945
1,9.37E-05,0.57823805
1,2.09E-06,#DIV/0!
1,1.05E-06,#DIV/0!
1,3.37E-06,1.699390444
1,2.95E-06,1.199390444
1,1.72E-05,0.491432521
1,5.76E-05,1.41760541
1,2.97E-06,1.242992844
1,3.08E-06,-0.800609556
1,1.84E-05,1.674573933
1,1.33E-05,2.535603115
1,1.76E-06,-0.800609556
1,3.01E-06,-0.761952575
1,3.01E-06,0.048005344
1,2.58E-05,-0.266466813
1,1.29E-05,0.134344983
1,2.09E-06,#DIV/0!
1,1.05E-06,-0.800609556
1,3.08E-06,0.852226361
1,3.14E-06,1.784352945
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.89E-06,0.452666155
1,1.89E-06,0.452666155
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.76E-06,0.05974511
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,-0.885572057
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.89E-06,0.452666155
1,1.76E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.89E-06,0.452666155
1,1.76E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.68E-06,-0.300609556
1,1.76E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.214000512
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.040782423
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,-0.300609556
1,1.76E-06,0.199390444
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,-0.300609556
1,1.76E-06,-0.800609556
1,1.68E-06,-0.300609556
1,1.68E-06,0.699390444
1,1.76E-06,0.05974511
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.89E-06,-0.040782423
1,1.76E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.76E-06,-0.662913473
1,1.89E-06,0.452666155
1,1.68E-06,0.699390444
1,1.76E-06,0.05974511
1,1.76E-06,#DIV/0!
1,1.76E-06,-0.370432223
1,1.76E-06,0.05974511
1,1.76E-06,-0.94025489
1,1.89E-06,-0.214000512
1,1.89E-06,-0.040782423
1,1.89E-06,-0.040782423
1,1.76E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.214000512
1,1.68E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.89E-06,-0.040782423
1,1.76E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.89E-06,0.452666155
1,1.68E-06,#DIV/0!
1,1.89E-06,0.452666155
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.76E-06,0.199390444
1,1.68E-06,-0.300609556
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.603975512
1,1.89E-06,0.452666155
1,1.89E-06,0.452666155
1,1.89E-06,-0.937308845
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,-0.300609556
1,1.68E-06,0.699390444
1,1.76E-06,#DIV/0!
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.76E-06,0.199390444
1,1.76E-06,#DIV/0!
1,1.76E-06,0.199390444
1,1.68E-06,#DIV/0!
1,1.76E-06,0.05974511
1,1.68E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.68E-06,-0.300609556
1,1.89E-06,-0.040782423
1,1.68E-06,#DIV/0!
1,1.76E-06,0.199390444
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.68E-06,-0.300609556
1,1.76E-06,#DIV/0!
1,1.68E-06,-0.885572057
1,1.76E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.89E-06,-0.040782423
1,1.76E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,-0.300609556
1,1.89E-06,-0.040782423
1,1.68E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.68E-06,-0.300609556
1,1.76E-06,0.05974511
1,1.76E-06,#DIV/0!
1,1.76E-06,0.199390444
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.040782423
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,0.699390444
1,1.89E-06,-0.040782423
1,1.89E-06,0.452666155
1,1.89E-06,-0.040782423
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.76E-06,0.199390444
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.76E-06,0.05974511
1,1.68E-06,#DIV/0!
1,1.76E-06,0.129567777
1,1.68E-06,#DIV/0!
1,1.76E-06,0.05974511
1,1.68E-06,0.699390444
1,1.68E-06,-0.300609556
1,1.76E-06,0.199390444
1,1.76E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.89E-06,0.452666155
1,1.68E-06,#DIV/0!
1,1.89E-06,-1.428619242
1,1.76E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,-1.300609556
1,1.68E-06,#DIV/0!
1,1.76E-06,0.05974511
1,1.76E-06,0.199390444
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.76E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,-0.300609556
1,1.89E-06,-0.547333845
1,1.76E-06,-1.385572057
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.214000512
1,1.68E-06,#DIV/0!
1,1.76E-06,-0.370432223
1,1.68E-06,#DIV/0!
1,1.85E-06,-0.146982156
1,1.68E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.85E-06,0.160272644
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.85E-06,0.51968451
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.85E-06,-0.146982156
1,1.76E-06,-0.800609556
1,1.76E-06,0.05974511
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.76E-06,0.05974511
1,1.85E-06,-1.146982156
1,1.76E-06,-0.800609556
1,1.76E-06,0.129567777
1,1.45E-06,-0.300609556
1,1.45E-06,0.699390444
1,1.85E-06,0.160272644
1,1.45E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.76E-06,0.199390444
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.76E-06,0.199390444
1,1.45E-06,#DIV/0!
1,1.76E-06,0.199390444
1,1.76E-06,0.199390444
1,1.76E-06,-0.800609556
1,1.76E-06,0.05974511
1,1.85E-06,0.186351177
1,1.45E-06,#DIV/0!
1,1.76E-06,0.05974511
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.76E-06,-0.662913473
1,1.45E-06,-0.300609556
1,1.76E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.85E-06,0.51968451
1,1.45E-06,#DIV/0!
1,1.85E-06,0.160272644
1,1.45E-06,0.699390444
1,1.45E-06,-0.300609556
1,1.76E-06,#DIV/0!
1,1.85E-06,-0.48031549
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.85E-06,-1.424689857
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.76E-06,0.199390444
1,1.45E-06,#DIV/0!
1,1.76E-06,0.129567777
1,1.76E-06,#DIV/0!
1,1.85E-06,-0.48031549
1,1.76E-06,-0.870432223
1,1.45E-06,#DIV/0!
1,1.45E-06,-1.622537651
1,1.45E-06,#DIV/0!
1,1.45E-06,-0.300609556
1,1.76E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,-1.885572057
1,1.76E-06,0.199390444
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.45E-06,-0.300609556
1,1.76E-06,#DIV/0!
1,1.85E-06,-0.839727356
1,1.45E-06,-0.300609556
1,1.45E-06,#DIV/0!
1,1.85E-06,0.160272644
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.76E-06,0.199390444
1,1.45E-06,-0.885572057
1,1.76E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.85E-06,0.160272644
1,1.76E-06,0.05974511
1,1.76E-06,#DIV/0!
1,1.45E-06,-0.300609556
1,1.85E-06,-0.839727356
1,1.76E-06,-1.162913473
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,-0.300609556
1,1.76E-06,#DIV/0!
1,1.76E-06,-0.800609556
1,1.76E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.85E-06,0.160272644
1,1.76E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,-0.300609556
1,1.45E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.76E-06,0.199390444
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.76E-06,0.05974511
1,1.76E-06,0.199390444
1,1.76E-06,0.199390444
1,1.76E-06,-0.800609556
1,1.76E-06,0.199390444
1,1.76E-06,0.05974511
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.85E-06,0.160272644
1,1.76E-06,-0.870432223
1,1.45E-06,-0.885572057
1,1.85E-06,-0.146982156
1,1.76E-06,0.199390444
1,1.76E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.85E-06,0.51968451
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,-0.300609556
1,1.45E-06,0.699390444
1,1.76E-06,0.199390444
1,1.45E-06,0.699390444
1,1.45E-06,-0.300609556
1,1.85E-06,0.160272644
1,1.85E-06,0.51968451
1,1.45E-06,#DIV/0!
1,1.45E-06,-0.300609556
1,1.85E-06,-0.839727356
1,1.85E-06,0.51968451
1,1.85E-06,-0.146982156
1,1.85E-06,-0.146982156
1,1.85E-06,-0.146982156
1,1.45E-06,#DIV/0!
1,1.76E-06,0.199390444
1,1.76E-06,#DIV/0!
1,1.85E-06,-0.48031549
1,1.76E-06,0.199390444
1,1.85E-06,-0.146982156
1,1.45E-06,-0.300609556
1,1.76E-06,0.199390444
1,1.76E-06,0.199390444
1,1.76E-06,#DIV/0!
1,1.45E-06,-0.300609556
1,1.45E-06,#DIV/0!
1,1.76E-06,0.05974511
1,1.45E-06,-0.300609556
1,1.85E-06,0.51968451
1,1.45E-06,-0.300609556
1,1.45E-06,-0.300609556
1,1.45E-06,-0.300609556
1,1.45E-06,0.699390444
1,1.45E-06,-0.885572057
1,1.45E-06,-0.300609556
1,1.76E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.45E-06,-0.300609556
1,1.85E-06,-0.146982156
1,1.76E-06,#DIV/0!
1,1.89E-06,-0.040782423
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.45E-06,-0.885572057
1,1.45E-06,-0.300609556
1,1.76E-06,#DIV/0!
1,1.76E-06,0.199390444
1,1.89E-06,-0.040782423
1,1.68E-06,#DIV/0!
1,1.89E-06,-1.040782423
1,1.76E-06,0.199390444
1,1.68E-06,-0.300609556
1,1.76E-06,-0.370432223
1,1.76E-06,0.199390444
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,-0.300609556
1,1.89E-06,-1.040782423
1,1.76E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,0.699390444
1,1.76E-06,0.199390444
1,1.45E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.85E-06,-1.203623823
1,1.76E-06,-0.800609556
1,1.45E-06,#DIV/0!
1,1.45E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.85E-06,-0.146982156
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.85E-06,0.160272644
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.85E-06,0.160272644
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.45E-06,-0.885572057
1,1.45E-06,-0.885572057
1,1.76E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,-0.300609556
1,1.76E-06,0.199390444
1,1.45E-06,-0.300609556
1,1.76E-06,0.199390444
1,1.45E-06,-0.885572057
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.76E-06,0.129567777
1,1.76E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.76E-06,-0.800609556
1,1.45E-06,0.699390444
1,1.45E-06,-0.300609556
1,1.45E-06,-0.300609556
1,1.76E-06,0.199390444
1,1.85E-06,-1.028267553
1,1.85E-06,-0.839727356
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,-0.885572057
1,1.45E-06,#DIV/0!
1,1.76E-06,0.199390444
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.85E-06,0.160272644
1,1.45E-06,#DIV/0!
1,1.85E-06,-1.028267553
1,1.76E-06,#DIV/0!
1,1.76E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.85E-06,0.51968451
1,1.85E-06,0.51968451
1,1.76E-06,-0.800609556
1,1.45E-06,0.699390444
1,1.45E-06,0.699390444
1,1.45E-06,-0.300609556
1,1.45E-06,0.699390444
1,1.85E-06,0.51968451
1,1.45E-06,-0.300609556
1,1.76E-06,0.199390444
1,1.85E-06,-0.146982156
1,1.76E-06,0.199390444
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.45E-06,#DIV/0!
1,1.85E-06,0.160272644
1,1.45E-06,#DIV/0!
1,1.76E-06,-0.800609556
1,1.45E-06,0.699390444
1,1.68E-06,0.699390444
1,1.85E-06,0.160272644
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.214000512
1,1.89E-06,0.452666155
1,1.74E-06,0.452666155
1,1.89E-06,0.119332822
1,1.68E-06,0.699390444
1,1.89E-06,-0.214000512
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.040782423
1,1.89E-06,0.452666155
1,1.68E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,0.699390444
1,1.68E-06,0.699390444
1,1.68E-06,0.699390444
1,1.89E-06,-0.214000512
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.89E-06,-1.040782423
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.68E-06,-0.300609556
1,1.45E-06,0.699390444
1,1.68E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.89E-06,-0.040782423
1,1.68E-06,-0.300609556
1,1.68E-06,#DIV/0!
1,1.45E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.89E-06,-1.040782423
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.68E-06,#DIV/0!
1,1.89E-06,0.452666155
1,1.89E-06,0.452666155
1,1.89E-06,-0.040782423
1,1.68E-06,#DIV/0!
1,1.45E-06,0.699390444
1,1.68E-06,0.699390444
1,1.74E-06,-0.547333845
1,1.68E-06,#DIV/0!
1,1.89E-06,-0.214000512
1,1.89E-06,-0.214000512
1,1.89E-06,-0.040782423
1,1.68E-06,-0.300609556
1,1.89E-06,0.452666155
1,1.74E-06,-0.040782423
1,1.45E-06,#DIV/0!
