,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
67,18.75762424,11.831817,24.1216323,16.97528683,4.291572016,3.488490809,1.907127011,0.317837136,1.274687253,4.406831241,2.933722547,3.775071839
68,18.72795045,11.61793874,23.46081821,17.44496313,4.890753603,4.503433669,2.761766715,0.789525274,2.135748305,4.09876924,2.837544967,4.305374835
69,18.49856754,11.12085466,22.08645855,17.10255693,4.791400957,3.434681671,2.228059417,0.975680519,1.664309201,4.247521661,2.810485083,3.7181292
70,19.88560128,12.87695496,21.75344155,16.90900673,4.943600965,2.551314447,2.062240981,0.320961715,1.199517595,6.313673633,4.392503569,2.935305868
71,18.64199642,12.85289756,23.27592899,16.53271869,4.803269145,2.648399578,2.539107574,0.319166763,1.299598798,5.263473519,3.78077226,3.598298711
72,18.48111709,11.73913164,22.74570922,17.4349587,4.418321708,4.087269924,2.618332016,0.951075357,1.937735801,3.922048483,2.927365786,3.70959826
73,18.0681601,11.20990638,22.12794931,17.23373949,4.703639225,3.633316142,2.10199113,1.160098591,1.640419096,4.164957736,2.884000469,3.552855521
74,18.59945434,12.12278209,22.33316964,16.88099078,4.813634666,3.6908202,2.483670495,0.698792817,2.033032306,4.599876436,2.856603845,3.591067386
75,18.60489144,12.09125376,22.4193728,16.85758018,5.337638472,2.997183847,2.375411273,1.026913944,1.946456272,4.887174436,3.491090009,3.554619267
76,18.95386037,11.97570266,23.19577321,17.23229843,4.908224791,2.992701218,2.106113615,0.694232055,1.651027653,4.432562402,3.582551046,2.901226984
77,19.03054878,12.29206838,23.10581969,16.10598726,4.790530996,2.670858796,2.066127199,0.634252967,1.638648294,4.836273217,3.023538846,2.939701542
78,18.04463624,11.71629002,21.44522469,17.46262393,5.09381352,3.544378014,2.105703286,1.173471469,1.546197038,4.886687363,3.43692173,4.215471418
79,18.78340231,12.53174091,23.54601067,16.2174908,3.86038786,3.290030222,2.201350876,0.598252063,1.949932717,4.605395084,3.011721191,2.912503097
80,18.86817502,12.36409953,22.96702623,16.86361017,4.922324406,3.398178828,2.173607234,0.623239079,1.279385126,4.999937591,3.532597862,3.680472977
81,18.15602771,12.04786178,21.46494338,16.79504453,4.485701345,3.822607469,2.308383071,1.350996668,1.671898803,5.124214363,2.791121659,3.717930527
82,18.80836549,11.71942914,23.05529017,16.2190131,4.921958436,3.299721507,2.42075188,0.618866527,1.654286536,4.728292942,2.960798821,3.583555246
83,18.5307234,12.17804266,22.58734219,17.14226304,5.391390205,3.688139959,2.635753107,0.868331355,1.947085609,4.588469912,3.603706413,4.271111534
84,19.01384005,11.74122799,23.08002497,16.88001137,4.739467793,3.283064825,2.048567777,0.309482328,1.61646455,4.063787068,2.921469639,3.551809385
85,19.41082342,11.8256065,22.56123827,16.1191494,5.32472601,3.279416669,2.87517049,0.306725536,1.955815131,4.99672611,3.54737463,3.653281762
86,18.6759108,11.72099577,22.09411678,17.12864976,4.431035843,3.928454201,2.120695958,0.864324768,1.925838181,4.223230188,2.909115115,3.59046124
87,19.59911449,12.01453246,23.70880521,15.73127978,5.398039671,2.670249152,2.389026126,0.635400876,1.639799868,5.186418243,3.610857872,2.938338428
88,18.76758773,12.756516,23.20711506,15.49101416,4.650174942,2.628617775,2.292898905,0.620102123,1.671217519,5.594794156,2.877357089,2.907776419
89,19.26772091,12.45087698,23.07837345,15.82995139,4.807072083,2.811385815,2.737634005,0.307547841,1.98140372,4.979395358,2.889813533,3.079714828
90,19.63945863,11.91538706,22.79154206,15.62669054,5.578726286,2.670197763,2.415181269,0.671298289,1.985891231,5.43118712,3.598535734,2.939521659
91,18.89765295,11.81634383,21.92729196,16.53447311,5.663927225,3.203792711,2.115326696,1.15084511,1.55157648,5.241897913,3.464886477,3.59476515
92,18.62060106,11.37815559,22.69385752,16.61434328,4.742430273,2.626309016,2.134315655,0.683381051,1.670988527,4.210627399,2.945782152,3.039985925
93,18.90976715,11.7011184,21.2054128,17.88487944,4.349906595,4.258566956,2.42779174,0.325568805,1.926701694,3.862452021,3.015215151,4.293295555
94,19.35008993,11.62288099,23.72412547,17.20346249,5.388059632,3.296320024,1.758162588,0.657304644,1.303772212,4.949093417,3.653571082,3.583584769
95,18.64037834,12.24601956,22.09210084,17.07633992,4.489193245,3.164997132,1.739476319,0.320719082,1.180906821,4.961640657,2.922757226,3.548971209
96,18.51665138,12.03324042,22.61889719,16.9948763,4.92336159,2.684023468,2.377617777,0.327500472,1.554607012,4.474603732,3.498916063,3.656979654
97,18.69476487,11.84334868,23.30023583,16.61634241,4.168960797,3.04203032,1.73590787,0.318626918,1.530990986,4.072733168,2.918495955,3.074807299
98,18.64045554,12.36278445,22.19175759,15.67245611,4.821736353,2.524392713,2.13031438,0.81250155,1.570808132,5.515723604,2.877440959,2.907037542
99,18.10896747,11.24973468,23.04160823,16.52215026,4.222169793,3.603949739,2.025455873,0.954032955,1.589608947,4.110308433,2.904985043,3.587360091
100,18.6818865,12.07412145,23.75174792,15.71250396,4.677662141,2.552107762,2.137551641,0.68368169,1.575445304,4.770746923,2.94672526,2.936329734
101,19.32887582,11.81835679,24.73258888,15.35224335,5.512532912,2.551598502,2.159012904,0.806013773,1.594934593,5.651003808,3.560539333,2.944676944
102,18.33762442,12.81626596,21.30723815,16.84013455,3.875524033,4.134314595,2.37360986,0.775115904,2.003770962,5.025200271,2.831747043,3.69636907
103,18.42232154,12.11519557,21.25639985,17.47538088,4.852380959,3.767340937,2.710853941,0.646251542,1.950608466,4.687169526,3.402090038,4.296379652
104,19.2397792,12.41273285,22.07109045,16.41630456,4.702402418,3.712497644,2.442674784,0.490409294,2.368637424,4.68807905,2.839096064,3.622652533
105,18.63957122,11.98308018,22.33182846,17.57483844,4.851689857,4.35002055,2.301282613,1.042698971,1.665207176,4.84106052,3.405265202,4.278660616
106,17.97881615,11.15090392,24.08753208,15.69276394,4.690163273,3.355591401,2.470787716,1.522754687,2.015493896,4.073509434,2.80638952,2.901585921
107,19.35453109,11.3014222,22.86373025,16.62449198,5.18913488,3.297419191,2.047701805,0.589416436,1.619839101,4.497754292,3.544372628,3.562619567
108,18.84999081,11.55531351,23.72878278,15.70194356,4.86137962,3.063486995,2.34966765,1.095198839,1.711019837,4.99795695,3.455461094,2.94219957
109,19.36511134,11.4502362,23.15259361,16.59003947,4.867252073,3.95968079,2.514545769,0.718035596,2.314127624,4.33032978,3.474717631,3.589980948
110,18.31462583,11.58090174,22.24974532,16.92539147,4.499157159,3.272351993,2.014198842,0.949383685,1.28221359,4.418962476,2.920358518,3.559476923
111,18.80435771,12.86528634,21.25170334,17.64710571,4.844367075,3.613954334,2.369309193,0.802368172,1.614380851,5.66288547,4.227963202,4.290300471
112,18.5214605,12.62991993,23.11901267,16.8610136,3.995870639,2.653389796,2.277057929,0.314485698,1.30415842,4.853244791,2.999395932,2.939132019
113,18.7689717,12.16520942,20.97973731,18.03745118,5.133572659,3.694646288,2.117137418,0.593255809,1.911096659,4.395520167,3.541668038,4.375485349
114,18.45616736,11.91584133,21.91959665,16.36798966,4.307023148,3.036707304,2.785124773,0.68405603,1.915360871,4.585301183,2.83943443,3.057604411
115,18.64859913,12.00601197,21.56365919,16.43478495,5.038499954,3.332915101,1.997908685,0.869646215,1.182828415,5.53955004,3.532500962,3.714791743
116,18.43407478,12.5776439,22.69833538,16.4515571,4.340380734,2.651179453,2.239130162,0.665270912,1.301948077,5.145075987,2.928961924,2.938299368
117,18.50073163,11.82599604,24.30096365,16.22649006,4.285050266,3.700998645,2.428365311,0.660210376,2.008387684,4.400868384,2.850451961,3.603607417
118,18.7482445,11.90638691,22.92982173,16.70655421,5.50474814,3.158424665,1.751160082,1.100372578,1.187081771,5.111387877,3.639993516,3.660623515
119,18.73846687,12.38588387,23.128296,16.10723117,4.312761626,3.559141456,2.136773364,0.996230298,2.045734403,4.745908831,2.806458939,3.080057787
120,19.50709183,12.36497907,22.07874651,17.0015192,5.474245152,3.404647102,2.421016289,0.620044979,1.650220813,5.229076385,3.455693236,3.691862918
121,18.51200886,11.85358995,23.28548044,16.50176973,4.385675244,3.343783555,2.246281864,0.673904527,1.299577678,4.521794803,3.096863981,3.631901665
122,18.63053422,12.25266067,24.50875082,16.73663539,4.479012305,3.022114208,2.123572933,0.687766096,1.673070841,4.719931818,3.041288699,2.933252018
123,19.00697608,11.40388625,22.57711891,16.42668568,5.193348467,3.334999879,2.370869291,0.673391765,1.557224795,4.749013946,3.548750594,3.716802787
124,19.13496846,11.04921813,23.67653778,15.69861306,5.214506232,3.067517525,2.513739255,1.032147591,1.955878251,4.659770454,3.436397691,3.049824317
125,18.41320561,11.80951333,20.97947388,17.68182059,5.486830997,3.339518296,2.118291342,0.945849912,1.555950163,4.748212818,3.541372839,4.376186347
126,18.32518464,11.66547435,24.17253867,16.15686144,4.59678578,3.026395008,2.311090164,1.027458667,1.676799433,4.112235792,2.960323182,2.929440954
127,18.96003775,11.40228417,21.97983768,16.76116408,4.883100745,3.488891364,2.788336904,0.68773337,1.918573001,4.679875677,3.382424242,3.507220717
128,19.1464293,11.25259629,23.61548884,15.89063996,5.485206375,2.6972248,2.118291342,0.952511061,1.555950163,4.81931877,3.611646124,3.080599741
129,18.68818665,11.62670866,23.77889007,16.13855634,4.372686964,3.342164819,3.153046183,1.027218901,2.379157432,4.208725741,3.006446627,3.033866749
130,18.93960833,12.38345234,23.1436644,15.79481584,4.63066829,3.015454498,2.624723425,0.712056514,1.675356993,5.58299129,3.519244043,2.905748698
131,19.48747887,13.20194933,21.44158236,17.2209337,5.485106778,3.236843811,2.57274905,0.800984264,2.115611051,5.630200901,3.563889734,3.041399361
132,18.77575953,11.34928124,22.95326061,16.69854761,5.019981133,3.829529379,2.703306916,0.685004369,2.2812342,3.801574021,2.812826813,3.714999541
133,18.59837456,12.61840908,23.62111256,15.46330861,4.657343426,2.657438263,2.294332646,0.616883935,1.675026692,5.476618535,2.874973881,2.940989972
134,18.96603792,11.49931354,24.51640836,16.30559546,4.504454842,2.961562469,2.419511023,0.619234755,1.992649504,4.028555471,2.887468082,2.912969258
135,18.75014102,11.27041258,24.06525865,15.70258957,5.308058605,3.42595186,2.527801976,1.562844232,2.073484702,4.812270806,3.445073828,2.933643973
136,18.24546864,11.0287068,22.3456756,16.96904773,4.526583084,4.409140017,2.500629329,1.09038414,1.937515479,4.016275948,2.811826061,4.382967941
137,19.25286577,11.86605241,22.45490503,17.33753133,4.901781962,3.815886488,2.425024556,0.692761399,1.99618028,4.397185841,3.44922565,3.697216357
138,18.40500441,12.0952534,20.94759885,16.99559761,4.630734625,3.851877624,2.419010523,0.501081876,1.545299182,5.000459152,2.917979877,4.353077177
139,19.08362985,11.86269861,23.07762594,16.16750706,4.621303935,2.812749285,2.409937895,0.306020083,1.979950244,4.387756147,2.888886314,3.081963844
140,18.25186901,11.81697475,24.12420101,16.33924393,4.650030017,3.722177162,2.825908559,1.382472261,2.373376383,4.507201057,3.639859274,3.597581494
141,19.37988941,13.2587028,21.95812707,16.97995423,5.989995466,2.909546331,2.118036892,0.78974007,1.916351475,5.939779983,4.17774949,3.602841679
142,18.82448448,12.00598074,23.00524479,16.29681477,4.616941039,3.170883185,2.394972963,0.803432956,1.660666566,5.29366086,3.511788415,3.072143388
143,18.11996331,11.1792357,24.01755873,15.69108665,4.10975295,3.312021472,2.41158492,1.160810495,1.971923967,3.918085969,2.803223279,2.911584326
144,18.77685341,12.1387359,22.95629925,16.39482695,4.385570883,4.000581574,2.398955372,0.780606881,2.332010142,4.425582926,2.843318289,3.613667416
145,18.99026813,12.12084333,23.77501747,16.17190819,4.603773878,2.696453025,2.118468873,0.327351758,1.556362536,4.524799661,2.933663223,3.075813268
146,19.06712652,12.11371713,22.60654069,15.89847396,5.61310804,2.789921218,1.73553742,1.227781585,1.273726482,5.85489744,3.607234155,3.082578011
147,20.41125507,11.5060929,23.25029383,16.10769116,5.739573072,3.023762196,2.49554786,0.32564199,2.291770869,4.887992149,4.036798503,3.049814805
148,18.74627966,11.47068699,22.04957842,17.1506574,4.955012119,4.137245332,2.037539009,0.852840304,1.586186217,4.284058571,2.901238784,4.422654878
149,18.72823585,11.31444294,22.0925235,17.67089338,4.264003849,3.441572886,2.04061352,0.307106061,1.606307218,3.875266265,2.917030517,3.714020118
150,18.95907329,11.19662302,25.26404332,15.66111105,4.867330662,2.92844212,2.151508383,1.047532507,1.588344615,4.859063064,3.609142651,2.906422788
151,18.88981733,11.70861472,21.6450101,16.3781175,5.16759718,3.150596529,2.088403383,0.685354387,1.524596415,5.267214559,3.425247878,3.538979045
152,18.0469781,11.42846845,23.54708744,16.53226951,4.228864517,3.785763478,2.88876218,1.291876345,2.286108676,3.813898532,2.838652025,3.061695859
153,19.62419615,12.33490963,24.47394657,16.39371108,4.435863908,3.078800718,2.465259339,0.703298917,2.040482031,4.851635117,3.617724138,2.944059136
154,18.64772081,11.22535561,22.88908042,16.55840309,5.545520742,3.778490441,2.101002187,1.417605936,1.639178829,4.791224671,3.515428148,3.696729085
155,19.01212919,12.02668134,22.96106394,16.75881994,4.515186848,3.674488219,2.372538694,0.323731705,1.900687955,4.045228975,2.931958542,3.71276777
156,18.81980283,12.5025798,22.29706589,17.11373726,3.977392412,3.727064581,2.262063839,0.670049459,1.630085787,5.082745611,3.460971658,3.66031152
157,19.07457863,13.62790465,21.988435,17.02249673,6.038654918,2.651790451,2.076165612,0.947664358,1.301644377,6.41819857,4.28026169,3.613287291
158,18.48377906,11.08318866,23.48828999,16.40864059,4.560664228,3.794251006,2.541843504,1.09038414,1.978729655,4.029564362,2.825114475,3.768078929
159,18.32780785,11.57870487,22.32230935,16.32809142,4.558418049,3.720495978,2.488508577,1.043713951,1.930172724,4.607707496,2.835029764,3.695534635
160,18.77035387,11.12712273,24.06231068,15.97781884,4.589565593,3.654679494,2.785577581,0.671978396,2.333802077,3.707275342,2.797322296,3.579082266
161,18.51630011,11.19637161,22.59882011,16.66457896,4.716921158,3.676040228,2.43910495,1.342770808,1.981294504,4.050528891,2.915969386,3.571720033
162,18.8469991,11.40320896,21.93689945,17.98779197,5.051994471,4.526039178,2.201557749,0.794505543,1.742000521,4.50216432,3.458401394,4.339492679
163,18.43978095,11.34789462,22.257804,17.36872707,4.27665987,4.401493097,2.535317462,0.61490736,1.937316903,3.913935772,2.785072767,4.358299208
164,18.08814602,11.70981128,21.57206937,16.62438135,4.515255445,2.675669045,1.739774589,0.948468022,1.17596762,4.633939388,2.916757837,3.065205988
165,19.18469589,11.70460468,22.92812952,16.49575603,4.984082522,3.504643273,2.102815702,1.166070797,1.538737392,5.455060659,3.99491391,3.533926133
166,18.81734765,11.90847883,23.59662623,15.7673602,4.576150473,3.033850022,2.632157131,0.699599959,1.684254447,5.065738304,3.456980467,2.935137029
167,19.27631802,11.64572185,22.43570181,17.11852198,5.144588729,4.312045816,2.79344178,0.710487328,2.337812072,4.278377244,3.38435507,4.20073643
168,18.54628672,11.60177511,23.3812387,16.96337918,4.165232755,3.656865201,2.061740629,0.617540115,1.630277902,4.204408806,2.948999159,3.616911475
169,18.75370495,11.20792475,23.52917554,16.48103066,5.028437683,3.319428932,1.7450653,0.773055121,1.180986989,4.711733615,3.515966123,3.700689329
170,18.2773694,11.7947458,22.86850038,16.42695655,4.224807514,3.116595096,2.043232423,0.881659345,1.613165007,4.334769696,2.914029915,3.071069199
171,18.88104335,12.11064616,22.47801818,17.14435932,4.13570112,3.807311008,2.5615842,1.003708647,1.682810814,4.961832166,3.459391309,3.685829619
172,18.84292113,12.15180821,22.9451517,16.70749692,4.560303523,3.444129971,2.04828799,0.306750193,1.614255779,4.478544255,2.920470829,3.71425351
173,18.27562582,12.13250835,22.4272646,17.38014381,4.895938861,3.621888159,2.217540391,0.890386428,1.622232003,4.678483424,3.545164993,4.230687912
174,18.61753733,12.09367572,22.00839191,16.48067807,5.037422185,3.554151561,2.44293285,1.173123152,1.566505807,5.255676746,3.390786019,3.573965151
175,18.95732548,11.54893674,22.30189518,16.98838932,4.462201088,4.74054714,2.775615165,0.667923992,2.687899154,3.694146678,2.805328096,4.308256769
176,19.00028488,12.1431811,22.86621558,15.37604807,4.806369859,2.63798927,2.764690363,0.485585991,1.999951275,4.87964923,2.823427969,2.909316821
177,19.00663773,13.29874769,21.7372868,16.2584598,4.775568068,3.479873147,2.763207304,1.184494942,1.991710579,6.009396781,3.540755596,3.054697183
178,19.15215267,12.45713839,21.67798999,16.95871556,4.947053826,3.288773906,2.608572697,0.318155913,1.66445774,5.013523221,3.408737721,3.572979998
179,19.03218605,12.62812952,22.06181992,17.09276752,5.199983279,3.410541833,1.734576168,0.907547893,1.277952606,5.500999766,3.543635591,3.695656756
180,19.22580828,11.80891704,23.84983893,16.16234675,4.502146922,3.503644929,2.425838696,0.823437345,2.159911892,4.519750012,3.447676574,2.913465868
181,18.55565781,11.82209054,22.32067338,17.24079405,4.335818853,4.754189724,2.124633562,0.963025633,2.038547323,4.232097884,2.800754595,4.305530874
182,19.24738103,11.97702895,22.70578998,16.74882144,5.103520909,3.165161709,2.040899011,0.320641782,1.179624251,5.322234408,3.542174142,3.549473063
183,19.23416634,12.94959685,21.69778058,16.61467041,5.426483708,3.438446587,2.737941934,1.156575728,2.304580431,5.550736331,3.557977412,3.050564827
184,18.51882377,12.71426587,22.61252928,16.58296898,4.161117353,3.713851205,2.151948739,0.728312512,1.693536024,5.283856035,2.800827914,3.587731436
185,18.9153705,11.34531016,21.54109141,17.2161686,4.758571447,3.435886993,2.366228462,0.306880115,1.936258558,3.91939086,2.789051181,3.705100443
186,18.35194042,11.9904862,23.14530958,16.20009794,4.518500434,3.34460656,2.269006501,0.950607237,1.301354862,4.775696212,2.963661203,3.633039837
