,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.72033584,0.1233683,0.98157233,0.00915537,0.94739133,0.67836416,0.14975752,0.6164384,0.956829,0.58424395,-0.9785387,0.96756643,0.9584411,0.17799313,0.8320333,0.72598225,0.2644508,0.04963133,0.010019315,0.25125656,-0.83945966,0.9640809,0.9739529,0.99788994,-0.999708,0.9606908,0.35920894,0.5416417,0.8318828,0.042172503,0.83216345,0.8391171,0.95837706,0.99989814,0.9689082,0.043856107,0.9291887,0.31924656,0.9073421,-0.4131617,0.09760919,0.7825801,0.94881433,0.056126412,0.41058224,0.9657694,0.0066266055,0.6681656,-0.37446535,-0.95091844,0.99997294,-0.24472904,0.5822138,0.34948015,0.4184957,0.79552007,0.02304364,0.06877469,-0.9891112,0.7516225,0.74015415,0.66059303,0.99982584,0.80718803
1,0.73273855,0.12657014,0.9816536,0.0096169785,0.94699395,0.6980253,0.15676528,0.6130123,0.95732516,0.576237,-0.98973143,0.9679102,0.95679617,0.161904,0.83582765,0.7240999,0.27470165,0.051705867,0.009930905,0.25991058,-0.8467868,0.964584,0.9732036,0.9979855,-0.99969506,0.9642683,0.36777794,0.5379115,0.8277817,0.04397341,0.8371621,0.8490062,0.95720255,0.99989736,0.9677727,0.044070575,0.9233953,0.30917522,0.89868915,-0.42005587,0.095351435,0.7846966,0.9516903,0.05634022,0.41767251,0.9684137,0.0034753387,0.76488894,-0.37518206,-0.9489906,0.99997365,-0.2540465,0.5822216,0.34661484,0.421276,0.799769,0.023219759,0.07490982,-0.9868711,0.7674812,0.7273745,0.6651672,0.99949044,0.7922837
2,0.7249426,0.11940428,0.9819195,0.00930176,0.93532854,0.6929181,0.15801887,0.61833495,0.95396197,0.5783313,-0.9910274,0.9676251,0.9577855,0.17293698,0.8421077,0.72570044,0.27210444,0.051191602,0.010009401,0.25644055,-0.8418752,0.9643714,0.977499,0.99797434,-0.9997079,0.9578165,0.37624523,0.541165,0.82601726,0.04323142,0.8365845,0.8682876,0.9597295,0.99986815,0.9674202,0.045424756,0.91936606,0.30822927,0.8858832,-0.41978267,0.09342894,0.78034633,0.95069975,0.054505557,0.42809108,0.96838856,0.002813522,0.71745914,-0.39482135,-0.9489822,0.99997437,-0.24567589,0.5819134,0.34621632,0.39492917,0.8011551,0.022188492,0.05233072,-0.9725512,0.76881975,0.7262142,0.6686409,0.9988232,0.7961918
3,0.72751975,0.12702242,0.98196685,0.009322686,0.9128505,0.69982755,0.15995929,0.61889863,0.9535751,0.5937711,-0.9893247,0.9676727,0.9573371,0.16192006,0.8399395,0.7250223,0.27450183,0.05149105,0.010029802,0.25967392,-0.8453791,0.9646118,0.9749747,0.9979653,-0.99970514,0.95736325,0.375762,0.53931606,0.82467854,0.04386396,0.83494943,0.8632357,0.9588982,0.99986356,0.9672289,0.04618873,0.9180961,0.30533832,0.88669413,-0.42117232,0.09322715,0.7794254,0.95199364,0.05434555,0.43122423,0.9695282,0.0013859414,0.7496153,-0.39199322,-0.94659793,0.99997467,-0.24795794,0.5804485,0.3456656,0.39868847,0.8029391,0.022486858,0.04197611,-0.98777145,0.77779317,0.7213409,0.67042166,0.99845695,0.79065293
4,0.70913136,0.13379665,0.98231304,0.007844613,0.9051258,0.69219977,0.15672617,0.62357974,0.95565546,0.6739115,-0.99489987,0.9673934,0.95780116,0.15473938,0.8482501,0.7192179,0.255952,0.04917425,0.009755996,0.24910428,-0.8402567,0.96215224,0.9770918,0.99788976,-0.9997285,0.9486621,0.35514078,0.53181946,0.8250185,0.04056144,0.836082,0.85116655,0.9615955,0.99986506,0.96869165,0.04673577,0.9213375,0.30699816,0.89026684,-0.41382965,0.0915681,0.7695722,0.95142114,0.051240586,0.43584815,0.96867955,3.6537353e-05,0.7008375,-0.39292648,-0.94896585,0.9999769,-0.2298742,0.5646809,0.34261152,0.410917,0.80364954,0.021480115,0.053402025,-0.95405436,0.7862545,0.72197187,0.67233974,0.9992668,0.8004756
5,0.7094579,0.13067016,0.9825743,0.0085023595,0.8643379,0.69349796,0.15789612,0.6254668,0.9549584,0.63075423,-0.988004,0.9667843,0.95919424,0.14846416,0.83564943,0.72182786,0.2683504,0.05156585,0.009842478,0.25037232,-0.84060967,0.96501887,0.9740476,0.99768925,-0.99972624,0.9480645,0.37368107,0.5391973,0.82373285,0.041337512,0.830942,0.8581747,0.9595421,0.99989855,0.96750027,0.049082253,0.91932356,0.30821127,0.9002751,-0.4147114,0.09137165,0.7661793,0.9517495,0.05030934,0.44743448,0.9694094,0.0008406583,0.6640406,-0.4052879,-0.94695187,0.99997634,-0.23162,0.5777636,0.34422415,0.3982559,0.8045085,0.021641824,0.004942413,-0.98606014,0.7898751,0.72039473,0.6763941,0.99756855,0.7971144
6,0.7305906,0.11772928,0.9815997,0.009682521,0.938725,0.6905251,0.15496482,0.6149388,0.9557512,0.5560599,-0.99011534,0.9681634,0.9572122,0.18761195,0.8423728,0.72877514,0.27198005,0.050057188,0.010162446,0.25880423,-0.8419473,0.9641401,0.97492594,0.9979804,-0.99969935,0.9572687,0.37380433,0.54247105,0.8283567,0.044148833,0.8323834,0.86635053,0.95931387,0.99987787,0.9675441,0.043298088,0.92213124,0.31079078,0.885589,-0.4204588,0.09556138,0.78732437,0.9499676,0.05665026,0.41497374,0.96771586,0.0046817614,0.73053944,-0.38378018,-0.95013285,0.99997306,-0.25161183,0.58669657,0.34690556,0.390237,0.7986097,0.022531237,0.06236497,-0.9378446,0.75559664,0.729793,0.6640748,0.9991764,0.79776233
7,0.6854636,0.12569527,0.9825962,0.0075961323,0.91485,0.66384435,0.14864331,0.63158447,0.95496935,0.6559781,-0.9807135,0.96631217,0.9613937,0.16838971,0.8304956,0.72198164,0.25063357,0.047480617,0.009782135,0.23645206,-0.828424,0.9643274,0.97561246,0.99755067,-0.99974865,0.9409565,0.36534488,0.5409243,0.8292052,0.037742715,0.8271526,0.84033567,0.96352553,0.99991703,0.9692356,0.049065255,0.9273455,0.32157305,0.9140457,-0.40307558,0.09341712,0.7592973,0.94723123,0.049132235,0.4416619,0.9656234,0.00469172,0.5099044,-0.41578147,-0.95184505,0.9999765,-0.21404228,0.57502556,0.34754568,0.38797748,0.7996867,0.020928416,0.027760454,-0.9883253,0.7709123,0.73960674,0.67204285,0.9993624,0.81803524
8,0.7124977,0.13744819,0.9824931,0.008119841,0.88779396,0.7022447,0.16046095,0.6227317,0.9561431,0.6625294,-0.9936655,0.967112,0.95776033,0.13316202,0.8420747,0.7171803,0.26344547,0.051075056,0.009553559,0.2516423,-0.8444664,0.9642051,0.9773264,0.9976551,-0.9997236,0.95139754,0.36025244,0.5316914,0.8226693,0.04067437,0.8389399,0.84995335,0.959536,0.99975514,0.96808904,0.048091754,0.9184805,0.3031071,0.8902673,-0.41538593,0.09042579,0.76671064,0.952385,0.050683413,0.4464713,0.9700345,-0.00096688967,0.72822833,-0.39907196,-0.9468487,0.9999773,-0.23208591,0.56477606,0.3420779,0.41904762,0.80561364,0.021685433,0.06716364,-0.9831433,0.79766047,0.71597946,0.6770507,0.9971073,0.79340696
9,0.72407204,0.12093867,0.9820061,0.009229503,0.9323422,0.6957715,0.15871243,0.61815166,0.9538833,0.5838431,-0.99064964,0.9673435,0.95788157,0.16444385,0.8358471,0.7243042,0.2724716,0.05170957,0.009874535,0.25593418,-0.8425748,0.9644872,0.9771457,0.9979051,-0.99970824,0.95872855,0.37546,0.5412823,0.8253394,0.04300541,0.8363966,0.8638427,0.95917815,0.99980104,0.9674626,0.046022516,0.9188483,0.30770972,0.8893464,-0.41979936,0.0929986,0.7777866,0.9510312,0.0539647,0.4329474,0.9686481,0.0022464925,0.72055,-0.39648455,-0.94878924,0.99997485,-0.24455653,0.58022153,0.34585184,0.40592352,0.80217856,0.022183852,0.06435917,-0.9808601,0.77487504,0.7241431,0.6715682,0.9970629,0.7959321
