,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.7229775,0.11935949,0.9817517,0.009365321,0.9355716,0.6804181,0.15168914,0.61800927,0.9567606,0.5681694,-0.98556757,0.96781,0.9585995,0.19074608,0.8346123,0.72874063,0.26840442,0.04942283,0.010181396,0.25399187,-0.83911395,0.96432394,0.97479945,0.9977892,-0.9997079,0.9536492,0.37410456,0.54537684,0.8305454,0.043109234,0.83154035,0.85384256,0.9597202,0.9998932,0.96791923,0.044274975,0.92533743,0.31645605,0.8948085,-0.4164078,0.09647359,0.78316325,0.94920033,0.055722345,0.4140549,0.96675014,0.005741505,0.6824352,-0.38479736,-0.9506876,0.99997306,-0.24673364,0.5859736,0.34906098,0.39186558,0.7974333,0.022652706,0.04188362,-0.97921807,0.75209475,0.73634136,0.663055,0.99954736,0.80236065
1,0.6897069,0.13283402,0.9827851,0.007245014,0.9176789,0.6763359,0.15170874,0.62854964,0.9546629,0.6848256,-0.9937575,0.96664035,0.96001166,0.15855606,0.8406111,0.7179067,0.24707276,0.047507778,0.009653501,0.23855047,-0.8318656,0.9620611,0.9783147,0.9973058,-0.9997453,0.9420441,0.35400295,0.53507024,0.8273812,0.0378276,0.83718574,0.8363772,0.9632331,0.9998618,0.9694628,0.04827531,0.92615926,0.3151468,0.90148056,-0.40563303,0.09195677,0.7599041,0.9488024,0.0489976,0.44404027,0.96680766,0.002007965,0.5869834,-0.40259388,-0.95099264,0.9999776,-0.21541639,0.5640445,0.34487686,0.40385234,0.80177987,0.020885466,0.066421114,-0.9569152,0.78376955,0.73193526,0.67355484,0.99962777,0.81310296
2,0.72332835,0.122923024,0.9816663,0.009395329,0.9401539,0.68096614,0.14954717,0.6152355,0.95686394,0.5683467,-0.9759375,0.96760595,0.95848745,0.18144715,0.83050364,0.7274473,0.2673899,0.050006725,0.010077887,0.25341472,-0.8401658,0.96423894,0.9733913,0.99781996,-0.9997036,0.95870143,0.36165577,0.5435848,0.8314514,0.042937305,0.8310252,0.841078,0.95743215,0.9999015,0.9686099,0.04376235,0.9292606,0.31883705,0.9058599,-0.41480768,0.097786844,0.78371537,0.94898933,0.056302324,0.41128096,0.96613526,0.006555318,0.67868704,-0.3703646,-0.950121,0.9999726,-0.24786505,0.58585,0.34944448,0.41510308,0.7956526,0.023146953,0.05550138,-0.9758735,0.7521662,0.7382935,0.66070354,0.99981487,0.8056865
3,0.70970696,0.1262973,0.9820108,0.008541124,0.9500477,0.67760473,0.15048203,0.62043583,0.9559645,0.6141036,-0.9853918,0.96724343,0.95927763,0.16640091,0.8268809,0.7226089,0.2599238,0.049603503,0.009878128,0.24629019,-0.8370883,0.96438754,0.9746499,0.9974652,-0.99972063,0.9552162,0.35977238,0.5384131,0.8306864,0.04040771,0.83440006,0.8323219,0.95990944,0.99990594,0.96911484,0.045517582,0.92901886,0.318503,0.9124285,-0.40924418,0.09619358,0.7746625,0.9488017,0.053580567,0.424016,0.96606845,0.005815448,0.631211,-0.38428977,-0.9517231,0.9999746,-0.23373267,0.57794225,0.3483956,0.4083378,0.7974865,0.022353796,0.086338654,-0.98424965,0.7626842,0.73882616,0.66515976,0.99969506,0.8089566
4,0.71387815,0.126798,0.98192567,0.008730897,0.94882655,0.68094057,0.1511935,0.6186948,0.9567353,0.60749054,-0.9856516,0.9673374,0.95886153,0.16359852,0.82760084,0.7225637,0.26240212,0.050097216,0.009865365,0.2484111,-0.8390439,0.96444017,0.9740947,0.99749404,-0.99971575,0.9572345,0.35918877,0.5380717,0.8305344,0.040919002,0.8349701,0.83280355,0.95913374,0.9999032,0.9689904,0.045140747,0.92864335,0.3174427,0.91170454,-0.4106616,0.096290335,0.7765786,0.9493325,0.05416703,0.42189062,0.96636117,0.005636537,0.65407765,-0.38095093,-0.951273,0.99997437,-0.23739262,0.57840186,0.3482218,0.4144583,0.7975639,0.022599285,0.08739975,-0.9875578,0.7629996,0.7374497,0.66468006,0.99967164,0.80643386
5,0.7084639,0.1262239,0.9820328,0.008486372,0.95057803,0.6764894,0.15032078,0.6210108,0.9557342,0.61611754,-0.9853077,0.96720725,0.9594072,0.16707534,0.8267021,0.72258705,0.25928912,0.049479093,0.009882209,0.24578495,-0.8365184,0.96437365,0.974818,0.9974633,-0.99972206,0.9546964,0.35997525,0.5385574,0.83076674,0.040248234,0.834227,0.8321691,0.96015584,0.9999106,0.9691493,0.045660432,0.92913425,0.31885263,0.91274756,-0.40879673,0.09617645,0.7740741,0.9486605,0.053419672,0.4245164,0.9659715,0.005850342,0.6242626,-0.38524574,-0.95184994,0.9999747,-0.23273222,0.577749,0.34851786,0.40684918,0.79743874,0.022299837,0.08613533,-0.9864207,0.7625391,0.7393628,0.66525185,0.9997028,0.8096291
6,0.6883142,0.1255207,0.982687,0.007753733,0.8986461,0.66668624,0.14861634,0.6307641,0.9551253,0.64623815,-0.9785022,0.96636677,0.9614268,0.17030467,0.829344,0.723176,0.253233,0.04806706,0.009848997,0.23803419,-0.8293838,0.96454304,0.97538084,0.9973594,-0.9997458,0.94052094,0.36796397,0.5423368,0.8286766,0.038433425,0.8264881,0.841625,0.9627167,0.99991715,0.96894175,0.04911811,0.9271788,0.3210058,0.91323406,-0.40452343,0.093473844,0.7601413,0.947661,0.04911352,0.4428395,0.9661033,0.004527156,0.5221364,-0.41202515,-0.95133185,0.9999764,-0.21642682,0.57798445,0.3472667,0.38420033,0.8001627,0.021015065,0.011653156,-0.9762179,0.772537,0.73734903,0.67217064,0.99934894,0.81618273
7,0.7001217,0.1197678,0.9821212,0.008031955,0.94644564,0.672887,0.15211166,0.62588036,0.95441437,0.64170223,-0.98433256,0.9666803,0.9600792,0.16503908,0.8326788,0.7217564,0.25648203,0.049367394,0.009782311,0.24151996,-0.8335737,0.96432364,0.9763646,0.9977801,-0.9997353,0.9479982,0.3670098,0.53842914,0.8286188,0.039554425,0.83135027,0.84312356,0.9620618,0.9999074,0.96903706,0.047350626,0.9254161,0.3179059,0.9136443,-0.4082486,0.093852505,0.7676025,0.9487635,0.051258385,0.43507648,0.96615285,0.004662827,0.5836975,-0.40889716,-0.951843,0.9999758,-0.22442007,0.57478803,0.34658542,0.40273532,0.80028975,0.02147368,0.04329299,-0.9899219,0.7689313,0.7370932,0.670224,0.9996883,0.81197166
8,0.72033584,0.1233683,0.98157233,0.00915537,0.94739133,0.67836416,0.14975752,0.6164384,0.956829,0.58424395,-0.9785387,0.96756643,0.9584411,0.17799313,0.8320333,0.72598225,0.2644508,0.04963133,0.010019315,0.25125656,-0.83945966,0.9640809,0.9739529,0.99788994,-0.999708,0.9606908,0.35920894,0.5416417,0.8318828,0.042172503,0.83216345,0.8391171,0.95837706,0.99989814,0.9689082,0.043856107,0.9291887,0.31924656,0.9073421,-0.4131617,0.09760919,0.7825801,0.94881433,0.056126412,0.41058224,0.9657694,0.0066266055,0.6681656,-0.37446535,-0.95091844,0.99997294,-0.24472904,0.5822138,0.34948015,0.4184957,0.79552007,0.02304364,0.06877469,-0.9891112,0.7516225,0.74015415,0.66059303,0.99982584,0.80718803
9,0.7131916,0.12323055,0.98189557,0.008718238,0.9300864,0.6763659,0.15201947,0.6237182,0.9521744,0.6062765,-0.9813502,0.96758103,0.95919764,0.18931685,0.8329669,0.72759587,0.26178434,0.04831964,0.010224259,0.25063354,-0.83622223,0.9642338,0.9759755,0.9977321,-0.99972075,0.9495513,0.3733254,0.54316515,0.82978433,0.04200144,0.830895,0.8494786,0.962061,0.99989384,0.9683252,0.045935385,0.92526054,0.31618953,0.89861286,-0.41335914,0.09586748,0.7776434,0.94872224,0.054164913,0.4227673,0.9667931,0.0051510325,0.6440737,-0.39470413,-0.9507338,0.999974,-0.23725122,0.58137774,0.34906888,0.37663138,0.79865146,0.02217337,0.045215573,-0.9877874,0.7586726,0.7375188,0.66546535,0.9996396,0.80590504
