,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.026155438,0.1677129,-0.10543802,-0.9511274,-0.01192739,-0.2513333,0.07391367,0.24106601,0.28884518,-0.38548943,0.18038666,0.24972686,-0.011092476,-0.19695684,-0.1023687,-0.06322522,-0.87922823,0.03976964,0.19838142,-0.76311797,-0.076050974,0.36337432,-0.40919238,-0.23757878,0.11258608,-0.06924913,-0.11806321,0.06452944,0.6007502,-0.5161003,0.1917594,0.33130872,0.3029122,-0.19133472,0.67891836,0.07829307,-0.26554465,0.059453312,0.108379535,-0.1390625,0.03323894,0.2862735,0.0041636094,-0.02765518,-0.14497784,0.1968795,-0.9161712,-0.35846618,0.198036,0.26937655,0.4349621,0.050901465,-0.02392634,-0.07017948,0.124476485,0.0005846986,0.051809918,-0.030996595,-0.027624778,0.33049303,-0.17205226,-0.051915843,0.5201671,-0.030621143
1,0.03412544,0.17361774,-0.08997485,-0.9579963,-0.00763244,-0.221216,0.061915193,0.23901236,0.28969106,-0.3719373,0.18884827,0.24652825,-0.01698082,-0.18820107,-0.108708635,-0.06406035,-0.868249,0.03810033,0.18438555,-0.74904364,-0.07095669,0.36273056,-0.38644257,-0.23294915,0.102481276,-0.071316876,-0.12166836,0.06760484,0.58195513,-0.4998187,0.18529007,0.3436422,0.29095796,-0.18461452,0.69717896,0.069705024,-0.26359573,0.058348093,0.107211135,-0.13247979,0.0359582,0.28770193,0.0045505404,-0.030670565,-0.15496509,0.18614167,-0.9159916,-0.3602877,0.19689117,0.2607207,0.4408554,0.052090894,-0.025310853,-0.06798022,0.11990137,-0.0016372596,0.05226704,-0.042226303,-0.029340256,0.32857776,-0.16892146,-0.049908124,0.49657407,-0.026523503
2,0.03382781,0.16092514,-0.097340375,-0.9549668,-0.009313575,-0.26953638,0.070050046,0.23061925,0.29639226,-0.38341978,0.16316618,0.24893123,-0.005110322,-0.21205246,-0.09153518,-0.06250527,-0.8872009,0.03764052,0.19817854,-0.75710535,-0.078277506,0.36984816,-0.41862878,-0.23641959,0.11299181,-0.07531828,-0.1173345,0.05958346,0.5947478,-0.5283077,0.18636088,0.3427662,0.3100516,-0.20743304,0.6803509,0.07518393,-0.26435718,0.062872425,0.111434534,-0.14312994,0.031813227,0.3022188,0.011367166,-0.02493845,-0.1386457,0.20147315,-0.90936863,-0.3561529,0.19538228,0.26650813,0.42508918,0.049485996,-0.025895905,-0.062055204,0.119871855,0.0021534895,0.048976768,-0.028150605,-0.027750911,0.32235318,-0.17081001,-0.05387695,0.5298307,-0.032431487
3,0.03870109,0.16837633,-0.09661168,-0.95182633,-0.0059599043,-0.25681424,0.06785061,0.23461743,0.296194,-0.38021255,0.16972962,0.24978212,-0.0069909613,-0.21053466,-0.0894221,-0.064095244,-0.8797408,0.037539247,0.19407713,-0.7463688,-0.07084673,0.36424416,-0.41706476,-0.24531129,0.10893321,-0.07755922,-0.12085981,0.057653017,0.5788073,-0.5356324,0.18679179,0.3540941,0.31864715,-0.21178125,0.6838691,0.065468095,-0.2601507,0.06327522,0.10426002,-0.1425962,0.030201295,0.31225502,0.014229953,-0.028873838,-0.14138557,0.20662884,-0.90775037,-0.36289033,0.19477792,0.2770832,0.42147878,0.05267206,-0.026572453,-0.064229496,0.11767016,0.0021809335,0.041899275,-0.03459135,-0.025562903,0.32854974,-0.17514294,-0.057282247,0.52060956,-0.03756534
4,0.03792054,0.1758958,-0.09622383,-0.9523806,-0.007257438,-0.25754464,0.07185029,0.2352197,0.28899562,-0.3967765,0.18084006,0.24672168,-0.01418271,-0.20313996,-0.08780925,-0.06279828,-0.8860707,0.03845705,0.19767271,-0.7574048,-0.0702991,0.36896908,-0.4192461,-0.24728206,0.104281425,-0.07365217,-0.11574418,0.072626755,0.5949499,-0.5260576,0.19022869,0.33683333,0.30681238,-0.19730301,0.68339366,0.062323052,-0.27168325,0.06616411,0.11556996,-0.1371686,0.036369245,0.30550033,0.005383357,-0.035609342,-0.15529579,0.19243374,-0.90912,-0.370723,0.1923906,0.28279302,0.42645454,0.053486187,-0.024951337,-0.06922104,0.1204098,-0.001929967,0.049087767,-0.033090517,-0.028691413,0.3386591,-0.17138834,-0.05456307,0.5198229,-0.028084425
5,0.04039967,0.17683528,-0.09896118,-0.955711,-0.0115612745,-0.23970194,0.06459037,0.23457617,0.29145882,-0.38776538,0.1834439,0.24032547,-0.015318861,-0.21070087,-0.09739086,-0.0648566,-0.8847279,0.03984993,0.20047253,-0.76584256,-0.07033148,0.35118097,-0.3887344,-0.23539111,0.10133106,-0.070881136,-0.11436455,0.07757499,0.5730414,-0.49843386,0.18572146,0.33500618,0.29305276,-0.18507756,0.68563145,0.06409057,-0.27479398,0.0646296,0.10635291,-0.13735725,0.03368471,0.28759062,0.006302472,-0.037739705,-0.16607788,0.18299054,-0.9171041,-0.3656069,0.18550852,0.277968,0.43140814,0.052520003,-0.023865309,-0.072279476,0.12008763,-0.0006263263,0.05631364,-0.0345984,-0.029957155,0.325001,-0.1672379,-0.051584512,0.50871646,-0.028308019
6,0.03080288,0.16463652,-0.092334636,-0.9544312,-0.0044454825,-0.2558881,0.06560408,0.24197891,0.29513705,-0.37421393,0.17720921,0.24278843,-0.0024150484,-0.20559533,-0.10311269,-0.06459297,-0.8768484,0.03834243,0.19377214,-0.7544955,-0.06835029,0.35570726,-0.40962905,-0.23139949,0.10497585,-0.073795535,-0.117505506,0.0671588,0.57599235,-0.50333303,0.192004,0.34807256,0.30296057,-0.19420189,0.7010844,0.07215497,-0.25966126,0.058371652,0.10488977,-0.13080224,0.033655137,0.28976217,0.00663821,-0.034079734,-0.16013426,0.19029966,-0.9126451,-0.35651535,0.19721061,0.26066092,0.42907125,0.052929454,-0.024037741,-0.06773555,0.12004005,0.0026600105,0.053220723,-0.03573291,-0.02957219,0.31907636,-0.166987,-0.05050099,0.5105529,-0.037375417
7,0.038721934,0.17523794,-0.09877091,-0.95297587,-0.007423143,-0.2565329,0.07201972,0.23024091,0.28797686,-0.39995292,0.17456315,0.24507445,-0.013255954,-0.21433683,-0.09075664,-0.06440252,-0.88990927,0.03897332,0.20854022,-0.7648905,-0.07175197,0.36048326,-0.4100653,-0.24736,0.10162821,-0.07613724,-0.115891226,0.07524442,0.58141327,-0.5222644,0.18828665,0.33755895,0.30762932,-0.19883011,0.6781999,0.061350904,-0.27854064,0.07162445,0.11930984,-0.14137824,0.033655506,0.3072711,0.008791071,-0.039064642,-0.15859604,0.18908294,-0.91462857,-0.37380674,0.1900114,0.28587475,0.43238994,0.05244779,-0.026115175,-0.06861241,0.122688554,-0.0015902926,0.053782612,-0.034740817,-0.030390766,0.33429202,-0.17208153,-0.05682424,0.5210516,-0.030896563
8,0.03413837,0.1674736,-0.106180385,-0.9529589,-0.012066744,-0.26239663,0.072939456,0.23243648,0.2938007,-0.39114535,0.16766599,0.24863389,-0.010888642,-0.21517226,-0.0998171,-0.06511083,-0.88746524,0.03814745,0.2024075,-0.7590008,-0.07922285,0.36587209,-0.41411358,-0.23933141,0.113774665,-0.07288765,-0.11599198,0.058532324,0.5984567,-0.52665365,0.1887058,0.33549178,0.31182772,-0.20346235,0.67066044,0.07171688,-0.27280036,0.063743345,0.113152154,-0.1469331,0.032262515,0.30293754,0.008208465,-0.02701734,-0.13924757,0.20489922,-0.9132177,-0.35882163,0.19770698,0.27796686,0.42922822,0.05071334,-0.026994191,-0.066951,0.12272189,0.001798879,0.051631242,-0.028087981,-0.02936641,0.3255681,-0.17472906,-0.05491105,0.5287781,-0.03329978
9,0.01138821,0.15794519,-0.09684818,-0.95823544,-0.011676751,-0.22709998,0.07515774,0.23150975,0.28749153,-0.37383106,0.19140692,0.2419019,-0.016118566,-0.17266977,-0.10241309,-0.05640293,-0.87527674,0.037419505,0.18831554,-0.7534845,-0.07964828,0.37611243,-0.3903021,-0.24153298,0.1057992,-0.06980807,-0.11874539,0.0635503,0.58872867,-0.5009375,0.18394925,0.32918712,0.28053972,-0.18991895,0.68324316,0.08586662,-0.26506445,0.059169214,0.10497436,-0.13485289,0.03789703,0.2769462,0.004759651,-0.02205562,-0.14956814,0.17632808,-0.9122836,-0.35962638,0.18581204,0.26033786,0.45465776,0.046711966,-0.023742134,-0.0729904,0.12184469,0.0011106054,0.042086635,-0.03355017,-0.020730276,0.3321331,-0.16317636,-0.04951941,0.5097414,-0.015242379
10,0.03525175,0.17581092,-0.09983583,-0.9532734,-0.009811652,-0.24378271,0.06399737,0.24342999,0.28631613,-0.390964,0.18297327,0.24560401,-0.010416835,-0.21051966,-0.09587462,-0.064631425,-0.8804029,0.040483188,0.19792613,-0.76876277,-0.0710117,0.35648453,-0.39757365,-0.23300472,0.10376269,-0.06963005,-0.11648354,0.07902846,0.5882109,-0.5068728,0.19145203,0.33126858,0.30047742,-0.18753009,0.6874606,0.06841702,-0.27012646,0.060910527,0.112415865,-0.13270842,0.034319587,0.29251882,0.004026281,-0.041831918,-0.16469698,0.18871793,-0.91603553,-0.36758178,0.1938381,0.27157378,0.43407008,0.053794347,-0.022395689,-0.070576236,0.12358548,-0.0007384716,0.057038892,-0.0319972,-0.033318996,0.33042005,-0.16867639,-0.04880215,0.5131248,-0.029864796
11,0.03886055,0.1798457,-0.095669255,-0.9537868,-0.0043636067,-0.25765035,0.06876951,0.24339332,0.2898066,-0.39399564,0.18049806,0.2566076,-0.013626863,-0.21807179,-0.09895472,-0.06413652,-0.87256676,0.039825793,0.1913508,-0.76165843,-0.06902495,0.36926198,-0.4173935,-0.23981129,0.10796663,-0.07437366,-0.116404526,0.07479944,0.6092611,-0.5239509,0.19857392,0.3387553,0.31154972,-0.20047866,0.68751657,0.06750694,-0.26091936,0.05757815,0.12064957,-0.13031879,0.035756618,0.30598682,0.0048277127,-0.041385934,-0.14768025,0.20147595,-0.9117517,-0.36530834,0.20606221,0.2701456,0.4282487,0.0557536,-0.026732272,-0.06457139,0.12167838,-0.004442765,0.045665223,-0.029306188,-0.032245763,0.33676043,-0.1753433,-0.05283292,0.5093239,-0.03359517
