,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.7322936,0.11695103,0.9817326,0.009808714,0.92867833,0.69562256,0.15476985,0.6130396,0.955915,0.54915524,-0.9894944,0.9682145,0.9570673,0.18654071,0.8404111,0.7296172,0.27266473,0.050290547,0.010149659,0.2606695,-0.8427672,0.9643112,0.97440755,0.99797267,-0.9996964,0.95621395,0.37330696,0.5420981,0.8270288,0.044693578,0.83145374,0.86593974,0.9587722,0.99988115,0.9674355,0.042910635,0.9220241,0.30945826,0.88438636,-0.4218573,0.09534823,0.78765154,0.95012045,0.05633719,0.41921896,0.96822006,0.00461112,0.73994577,-0.3822006,-0.9488912,0.9999732,-0.25167364,0.589849,0.3453377,0.3855298,0.79956394,0.022278842,0.053437747,-0.8798768,0.7592787,0.7254637,0.6656155,0.9991852,0.7976122
1,0.7092729,0.1229995,0.9818634,0.008465836,0.93964773,0.67276084,0.15152423,0.6249153,0.95182955,0.61860275,-0.98351175,0.9675421,0.95926994,0.1907869,0.8336065,0.7265071,0.25792965,0.04755927,0.010181616,0.24823242,-0.8344645,0.9640486,0.97669303,0.99778306,-0.9997255,0.950518,0.3715383,0.54206795,0.830347,0.041212667,0.8329289,0.8482493,0.9629267,0.9999026,0.9686241,0.04595398,0.9254093,0.31707147,0.8994537,-0.41168547,0.09565228,0.7763526,0.9481795,0.053898208,0.4224068,0.96628344,0.0053976136,0.62702686,-0.39881942,-0.9518442,0.99997437,-0.23353125,0.5783758,0.34916586,0.3763059,0.79821706,0.021957532,0.05705041,-0.9882155,0.75718695,0.7398204,0.6653775,0.99966437,0.8085488
2,0.72816646,0.123349704,0.98157847,0.00965267,0.9377799,0.68499863,0.15030141,0.6129887,0.9578586,0.5589689,-0.9763745,0.9677221,0.9579809,0.17842907,0.83128583,0.7274746,0.27042216,0.050544098,0.0100584915,0.25594372,-0.8423642,0.96429485,0.97273034,0.9978379,-0.9996973,0.96080714,0.36103272,0.5433848,0.83127856,0.043577336,0.83174074,0.8417043,0.9564048,0.99989694,0.9684506,0.04329489,0.92886627,0.31765112,0.90481913,-0.41651347,0.097900875,0.7859431,0.9495543,0.057017922,0.4088736,0.9664689,0.0063703037,0.7051087,-0.3663644,-0.9491537,0.9999722,-0.25239384,0.58668685,0.34919554,0.4219635,0.79570234,0.023434792,0.056794416,-0.976275,0.7525068,0.7366019,0.6601795,0.9998005,0.80277544
3,0.7280187,0.119139075,0.9818709,0.009456157,0.9332298,0.6952398,0.15858339,0.6168376,0.95498407,0.5723547,-0.9911555,0.9677009,0.9575147,0.1707533,0.8425782,0.7256254,0.27415308,0.051614832,0.009982121,0.25778762,-0.84326375,0.96442074,0.9769976,0.99799913,-0.99970406,0.95934933,0.37624454,0.54105324,0.82590526,0.043602668,0.8370526,0.8686218,0.9590625,0.9998624,0.96731263,0.045138307,0.91905403,0.30759597,0.88515687,-0.42081702,0.09347919,0.78166544,0.9511067,0.05488805,0.42650113,0.9685618,0.0026001416,0.73394006,-0.391984,-0.9485622,0.99997425,-0.24858443,0.58223784,0.34599233,0.40012586,0.8012297,0.022364289,0.05405464,-0.9761855,0.768948,0.72519916,0.66830647,0.9987281,0.7942422
4,0.72686064,0.1269681,0.9819249,0.009247988,0.91139245,0.69986063,0.15983331,0.61883163,0.953949,0.5977975,-0.9877247,0.9676617,0.957217,0.1609937,0.84282184,0.724712,0.27320707,0.051301718,0.009970559,0.25966328,-0.84547055,0.96447104,0.976122,0.9979699,-0.9997061,0.95730877,0.37425625,0.5383339,0.82447886,0.043671265,0.8337841,0.8632446,0.9590212,0.9998513,0.9673604,0.046023726,0.9179107,0.3050762,0.8864942,-0.4209787,0.09307388,0.77917063,0.95179045,0.0542973,0.43108037,0.9695005,0.0014031624,0.7491201,-0.3934177,-0.9463046,0.99997485,-0.24711007,0.5793079,0.3451366,0.4018506,0.80297375,0.022400757,0.049170986,-0.9822483,0.7779695,0.72101617,0.67074287,0.99887115,0.79152405
5,0.72236013,0.12859048,0.982173,0.0090111075,0.9052961,0.7010864,0.16006677,0.62025505,0.95334893,0.6073959,-0.98685807,0.9673741,0.95772856,0.15526332,0.83553076,0.7235173,0.2715793,0.051440936,0.009849496,0.25721544,-0.8446354,0.96466684,0.9764286,0.9977768,-0.999711,0.95553434,0.3739929,0.5384616,0.8234057,0.04298731,0.8336932,0.8600925,0.95900273,0.9998004,0.9673963,0.04707147,0.917514,0.30465168,0.8888212,-0.41997758,0.09228119,0.7745395,0.95169795,0.052983854,0.439771,0.96974516,0.00087543926,0.7346209,-0.3983856,-0.94676965,0.99997544,-0.2421651,0.57827985,0.34451306,0.401069,0.8041459,0.022054274,0.058982816,-0.97538376,0.78490376,0.7189319,0.67465633,0.99721783,0.7928961
6,0.72631484,0.12690407,0.9819371,0.00922065,0.91169983,0.6995724,0.1597069,0.6190304,0.95376915,0.5987607,-0.987693,0.9676543,0.95726234,0.16141309,0.84268063,0.72474277,0.2727861,0.051222518,0.009974119,0.25932047,-0.8452218,0.96446574,0.9762098,0.9979672,-0.9997068,0.9569935,0.37421912,0.53832394,0.82445705,0.043612786,0.8337188,0.8632068,0.95913213,0.9998551,0.9673817,0.046051085,0.91796553,0.3051504,0.8865624,-0.42081544,0.09305137,0.7789503,0.9517164,0.05421457,0.43150786,0.96948063,0.0014501844,0.74635494,-0.39391288,-0.94644564,0.99997485,-0.2465272,0.5792907,0.3451041,0.40065995,0.80298734,0.02235364,0.04879491,-0.978996,0.7780188,0.72106737,0.67084354,0.99891156,0.7919267
7,0.7156911,0.12628427,0.981865,0.008707842,0.93887943,0.6843212,0.15596588,0.62403566,0.94983834,0.6133306,-0.9859293,0.967642,0.95821834,0.1820186,0.8402891,0.72588825,0.26324254,0.048288982,0.010168083,0.2539981,-0.8383158,0.964063,0.977411,0.9978693,-0.9997193,0.9511697,0.3736628,0.5402413,0.827388,0.042177092,0.83409643,0.86005676,0.96237016,0.9998598,0.96802664,0.046244964,0.92138714,0.31034136,0.8910276,-0.41599977,0.09415888,0.7775883,0.94944084,0.05416094,0.42757124,0.9678305,0.003460338,0.67744654,-0.40005276,-0.9502744,0.9999747,-0.23789018,0.5789763,0.34772512,0.37686917,0.80028015,0.02197783,0.06706129,-0.98603624,0.7666856,0.73202455,0.668255,0.9996775,0.8013273
8,0.7297437,0.12068941,0.9819718,0.009614747,0.9220733,0.6995996,0.1583239,0.6157095,0.95537263,0.56637067,-0.99066633,0.96773076,0.9573692,0.16857801,0.8409471,0.7264177,0.2757896,0.051827874,0.009996189,0.2598311,-0.8445228,0.96458244,0.97599196,0.99797547,-0.999701,0.95813286,0.37564638,0.5411856,0.8249928,0.044119883,0.8343007,0.8677817,0.95838493,0.99986804,0.96712846,0.044972327,0.9190228,0.30653659,0.8850255,-0.42194173,0.09346596,0.7818616,0.9513243,0.054754034,0.42901552,0.969096,0.0023803234,0.7447179,-0.3894495,-0.9473135,0.99997425,-0.24959478,0.5852817,0.34510964,0.39838976,0.8018905,0.022312716,0.042991973,-0.94179666,0.7722144,0.721429,0.6694546,0.99894243,0.79303867
9,0.7192704,0.13246627,0.9822633,0.008453049,0.8817221,0.7022911,0.15728678,0.61815107,0.95715445,0.63982636,-0.9938243,0.9677914,0.9570318,0.15305378,0.8476573,0.721404,0.2625078,0.050052542,0.009790319,0.25535265,-0.84415585,0.9632755,0.9753456,0.9978556,-0.9997147,0.95098186,0.35717264,0.5321051,0.8239392,0.042205207,0.8345136,0.8515674,0.9595498,0.99985194,0.96820354,0.04530792,0.921295,0.30458203,0.88796693,-0.41750976,0.0922047,0.77515835,0.9520392,0.05239117,0.4352726,0.96957654,0.0002539029,0.74375993,-0.38536602,-0.94740725,0.9999763,-0.23755091,0.57209396,0.3412538,0.4068897,0.803981,0.021709172,0.053264428,-0.8910505,0.7866495,0.71661866,0.67234284,0.99929553,0.79591596
